date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage
1919m1,117.32523,25.325708,28.943666,31.011072,32.044773
1919m2,94.485298,9.3386641,26.917324,25.818657,32.410656
1919m3,79.487762,12.525345,22.64197,24.568947,19.751505
1919m4,71.484261,10.060748,23.298574,19.062469,19.062469
1919m5,92.417183,11.049881,19.588423,28.629234,33.149639
1919m6,83.771751,8.476903,17.951088,28.422556,28.921198
1919m7,138.65511,32.624733,23.449024,40.271152,42.3102
1919m8,164.11896,31.308847,33.833752,63.627659,35.348698
1919m9,161.70502,39.087635,29.985037,61.040966,31.591377
1919m10,148.43207,31.878031,32.874218,52.299892,31.379934
1919m11,246.04187,107.83963,24.080694,75.90654,38.215012
1919m12,286.19449,143.36273,22.831842,79.11499,40.88493
1920m1,180.61224,43.4902,23.535872,78.794014,34.79216
1920m2,195.79964,52.81789,32.544353,78.426559,32.010841
1920m3,164.50186,38.454983,25.102556,71.034897,29.90943
1920m4,228.45659,38.169651,67.358208,60.622387,62.306343
1920m5,271.95755,49.549206,54.053677,98.535347,69.819336
1920m6,240.13307,59.890675,55.897961,78.713455,45.630989
1920m7,303.11411,113.53391,45.520668,94.254562,49.80497
1920m8,177.25914,59.267628,28.274464,58.723885,30.993162
1920m9,143.50778,43.225235,23.053457,48.988598,28.240486
1920m10,123.39676,40.636684,18.336065,36.672131,27.751883
1920m11,103.44366,35.495373,10.648612,43.101524,14.198149
1920m12,81.033234,20.752415,17.29368,24.705256,18.281889
1921m1,73.99649,22.768152,13.281422,27.03718,10.909739
1921m2,38.206776,10.675423,7.8661008,11.799151,7.8661008
1921m3,59.715137,12.938279,10.450149,20.900297,15.42641
1921m4,66.911552,21.985226,12.426432,20.073465,12.426432
1921m5,48.984962,10.39075,16.823118,8.9063568,12.864738
1921m6,62.995041,13.673342,18.556679,16.603346,14.161675
1921m7,62.210484,8.7555485,19.354372,23.501738,10.598823
1921m8,65.204926,7.4519916,27.479219,16.301231,13.972485
1921m9,47.790939,7.0428753,16.601063,14.085751,10.061251
1921m10,48.224277,12.738487,15.92311,11.828596,7.7340822
1921m11,39.060169,6.7345119,13.020056,14.815926,4.4896746
1921m12,23.285135,4.3120623,7.3305054,7.3305054,4.3120623
1922m1,36.50211,7.4663405,8.7107315,12.443901,7.8811374
1922m2,43.225956,13.625573,12.685879,9.8667946,7.0477104
1922m3,49.333038,16.865995,10.541247,10.541247,11.384547
1922m4,63.19622,28.132513,6.5234809,17.124138,11.416091
1922m5,67.766106,18.555004,10.084242,22.588701,16.538157
1922m6,86.965393,22.36253,13.251869,22.776649,28.574343
1922m7,207.22266,92.288857,16.663265,46.998951,51.271584
1922m8,268.2117,135.60783,18.882103,65.658226,48.063534
1922m9,217.91458,80.966141,20.357203,80.966141,35.625103
1922m10,179.72324,30.673918,20.305269,93.317841,35.426216
1922m11,176.45572,33.740887,20.974066,87.543915,34.196842
1922m12,145.16512,37.94088,16.496035,57.323727,33.404472
1923m1,134.11577,38.433174,15.213133,41.635941,38.833523
1923m2,177.08372,64.147675,23.038954,49.24012,40.656979
1923m3,138.51842,31.462883,13.484093,49.033066,44.538368
1923m4,149.43294,15.541026,24.706247,41.442738,67.742935
