DAY,N10D,GPRD,GPRD_ACT,GPRD_THREAT
19950710,797,108.26063,131.43077,83.295273
19950711,859,76.339493,60.972244,70.842995
19950712,982,126.52602,112.59653,146.47357
19950713,953,86.917488,67.171127,121.90565
19950714,956,93.865135,54.785732,133.09671
19950715,801,112.0288,108.97869,96.692535
19950716,991,104.48079,111.57395,100.48385
19950717,742,186.05653,149.01587,178.93889
19950718,709,97.358208,82.079857,117.04219
19950719,934,133.02843,105.92168,130.30864
19950720,920,112.54398,94.882538,132.2916
19950721,962,111.21809,96.789391,149.51877
19950722,791,109.08182,125.07062,90.921021
19950723,978,56.463779,53.553337,73.536324
19950724,738,159.00522,94.625397,194.90115
19950725,831,137.05717,112.04741,139.80273
19950726,880,172.56743,171.93866,169.73778
19950727,911,159.11816,121.37188,194.32515
19950728,970,131.64938,65.993904,171.09879
19950729,772,160.94373,150.76328,143.32109
19950730,1028,83.933578,67.931465,113.01174
19950731,801,159.42558,188.89641,158.85202
19950801,830,103.95629,119.1938,106.64471
19950802,900,122.71462,84.058899,184.40648
19950803,869,103.26244,93.754288,101.85858
19950804,950,130.78795,140.89224,145.58406
19950805,723,124.1149,96.588593,153.03442
19950806,986,98.009903,100.33556,84.161171
19950807,755,146.28233,107.91055,131.89337
19950808,811,119.15878,136.33759,81.857376
19950809,890,120.21552,150.39059,99.455177
19950810,890,112.45967,71.925934,149.18277
19950811,924,119.52723,69.279312,155.6678
19950812,801,103.41119,43.591476,110.50575
19950813,956,90.254929,109.57146,109.94947
19950814,726,166.38733,176.34735,175.26236
19950815,818,113.91982,120.94237,155.55069
19950816,895,107.97516,143.04823,105.08078
19950817,923,104.69964,75.659317,119.8742
19950818,867,159.23177,100.68274,204.18709
19950819,810,127.82773,114.95235,143.42725
19950820,981,77.400276,59.321732,101.50815
19950821,739,93.405914,62.998238,119.77686
19950822,826,79.389374,133.86172,73.673286
19950823,843,110.54142,124.25898,111.56263
19950824,906,72.379272,64.232475,73.274094
19950825,916,79.124809,44.471874,120.79026
19950826,778,88.723618,142.12054,71.107895
19950827,978,74.108711,71.404442,56.566402
19950828,735,84.522827,55.423454,75.267944
19950829,778,93.159798,59.840229,113.77263
19950830,979,112.81222,160.4959,90.413803
19950831,921,108.67439,113.73542,108.12106
19950901,974,70.869583,77.672493,79.518196
19950902,788,65.698265,88.621254,56.164406
19950903,986,56.005657,59.02092,50.4967
19950904,677,107.05808,77.363609,106.2312
19950905,786,100.99366,103.65454,77.422562
19950906,930,63.089169,50.059891,77.331741
19950907,982,101.92374,71.113586,78.870384
19950908,1037,83.205124,56.118248,112.03093
19950909,850,117.75189,82.157112,123.66081
19950910,984,52.612022,41.398617,50.599335
19950911,844,98.142616,117.21666,78.656784
19950912,876,70.918121,99.648323,56.837612
19950913,1003,86.025642,58.020557,93.766006
19950914,985,70.07814,82.713165,73.013733
19950915,1033,53.457481,50.701996,48.199177
19950916,810,72.435715,71.845215,81.958427
19950917,1025,47.140373,68.130287,32.383575
19950918,815,88.930458,85.685333,74.667648
19950919,958,61.245228,42.522167,69.296791
19950920,946,91.209007,92.274765,93.567764
19950921,983,56.176582,65.12114,67.534416
19950922,917,60.219822,38.077179,66.362198
19950923,862,84.081581,81.013397,70.596443
19950924,1059,42.367832,54.952427,52.239792
19950925,854,36.372524,40.88615,32.389896
19950926,931,85.264252,81.259949,89.133095
19950927,978,38.818851,35.702221,28.283201
19950928,1025,67.343391,90.840385,48.575363
19950929,1091,56.942509,37.33844,60.849068
19950930,833,66.292412,83.833786,6.6412892
19951001,1207,68.626656,48.214268,59.584526
19951002,947,80.179169,122.90311,87.627151
19951003,1042,62.932461,100.52814,63.710491
19951004,1049,92.123695,83.214432,89.654243
19951005,1043,46.326828,66.954506,26.520586
19951006,1131,42.722263,46.30872,63.58844
19951007,927,89.355309,100.44379,71.614166
19951008,1295,63.963219,71.900688,64.079468
19951009,916,60.285568,44.471874,60.39513
19951010,969,92.605843,108.10146,74.219322
19951011,1076,73.774178,70.309486,71.980225
19951012,1076,57.736317,75.717911,35.990112
19951013,1031,63.603901,67.733803,75.121933
19951014,902,95.658218,77.420784,134.93156
19951015,1186,87.302246,88.322357,83.962471
19951016,905,106.78206,141.46759,67.242142
19951017,1011,58.034546,69.073738,54.720024
19951018,1093,107.36126,79.864532,106.29102
19951019,1125,79.764503,77.592834,78.680099
19951020,1147,66.198494,86.251839,48.231857
19951021,932,51.844292,68.684647,35.614983
19951022,1273,59.646244,86.857643,21.728962
19951023,925,22.387127,18.873932,17.942251
19951024,1052,45.930496,33.190849,52.587395
19951025,1060,45.583851,10.980118,46.971462
19951026,989,62.815243,76.494453,50.343525
19951027,1148,60.128025,76.038269,43.370861
19951028,896,46.223419,19.484806,67.917564
19951029,1169,59.047882,79.650467,70.986237
19951030,906,114.28307,89.925468,103.80497
19951031,1062,45.498005,54.797195,31.255335
19951101,935,47.986668,80.912308,53.251068
19951102,1043,86.035538,83.69313,90.169998
19951103,1089,82.401344,117.5649,55.880749
19951104,871,23.775076,33.406788,44.4608
19951105,1051,55.825809,99.667282,52.637436
19951106,838,102.96386,111.11146,112.22828
19951107,915,94.299141,101.76109,78.59948
19951108,875,86.776772,73.158958,94.837608
19951109,1004,65.314369,69.555328,77.142151
19951110,1016,71.336929,57.278172,114.34653
19951111,867,59.711914,26.84873,95.7127
19951112,998,65.707039,46.648998,66.519363
19951113,814,135.67955,107.23825,169.90768
19951114,935,129.19487,105.8084,147.91963
19951115,975,67.25705,59.686794,62.414497
19951116,1033,50.116386,16.900665,69.621033
19951117,1037,79.876923,11.223649,117.36575
19951118,890,93.070076,65.387215,99.455177
19951119,1017,57.692158,34.333111,70.716347
19951120,811,59.579388,64.580963,75.035927
19951121,866,91.663994,80.639206,95.823227
19951122,966,107.18475,78.31575,160.35345
19951123,805,115.75951,43.374874,158.0627
19951124,914,117.05888,171.90971,115.00185
19951125,816,80.362289,85.58033,74.576149
19951126,929,55.726833,62.64222,53.59499
19951127,812,51.005154,35.834126,61.317421
19951128,859,80.357361,81.296333,96.604095
19951129,1012,64.79805,51.754108,87.465523
19951130,969,60.549976,66.062012,57.091785
19951201,1057,71.835068,44.045128,78.507957
19951202,884,23.425444,19.749306,25.032555
19951203,984,56.119488,47.312698,61.843632
19951204,784,79.24015,59.382267,84.676445
19951205,937,66.301254,31.053694,106.27481
19951206,956,72.203949,85.222252,57.868141
19951207,955,68.665573,54.843102,75.307358
19951208,923,71.046181,56.744484,71.924515
19951209,689,80.14743,42.23122,128.46895
19951210,1012,68.208473,57.504566,71.065735
19951211,679,50.829876,34.282547,73.328056
19951212,907,95.13089,64.161652,115.8894
19951213,991,59.20578,35.233879,61.406799
19951214,1010,61.509182,46.094753,60.251621
19951215,1024,87.631897,56.830685,97.245598
19951216,834,99.319389,62.799953,112.76655
19951217,959,61.181366,42.477825,74.993248
19951218,842,65.583824,69.114754,59.132713
19951219,856,72.575089,67.984375,71.091278
19951220,936,51.622738,80.825867,29.55232
19951221,926,33.544426,43.991615,29.871458
19951222,891,34.862106,19.594149,49.67178
19951223,748,55.369228,77.800293,7.3959818
19951224,642,32.255592,45.322918,17.234249
19951225,389,26.617086,29.920115,14.221579
19951226,547,63.095955,117.02757,20.227402
19951227,771,85.052689,67.931465,93.279541
19951228,799,73.432945,58.26746,76.162872
19951229,848,77.329742,34.312866,97.857208
19951230,727,61.716003,32.019051,76.096207
19951231,728,71.112953,71.943901,60.793343
19960101,516,113.70723,101.50225,96.49176
19960102,635,70.657532,54.987045,113.25751
19960103,735,37.565701,47.505814,15.05359
19960104,779,88.609718,89.645119,99.423256
19960105,805,94.322578,79.520607,96.212067
19960106,800,69.02697,101.84059,48.4067
19960107,572,66.372093,61.043308,38.686672
19960108,759,113.68079,122.67641,87.465523
19960109,766,72.090836,75.972092,64.999672
19960110,764,90.349442,114.25645,79.652016
19960111,874,102.6717,106.53477,101.27586
19960112,860,84.277122,54.134533,90.058975
19960113,752,64.25383,69.64782,66.20977
19960114,523,105.58619,89.016632,126.93371
19960115,717,134.7807,129.86247,138.88354
19960116,679,121.99171,179.98337,114.06586
19960117,804,94.439888,101.33392,82.570061
19960118,859,152.67899,155.81798,154.56654
19960119,776,97.847511,67.493759,114.06586
19960120,757,77.507172,53.812725,102.3127
19960121,549,62.866093,106.00113,20.153713
19960122,713,91.97142,114.26714,62.072304
19960123,798,60.549976,43.755356,55.460594
19960124,813,63.678017,78.738113,54.437332
19960125,878,78.618423,72.908981,88.212662
19960126,823,41.936195,56.568287,53.775887
19960127,799,69.113365,36.41716,83.086769
19960128,563,42.911976,31.009569,68.783943
19960129,694,89.516251,92.239311,95.657539
19960130,753,100.83622,85.01207,117.54995
19960131,862,52.050503,54.00893,44.925011
19960201,876,78.797913,59.788994,107.35993
19960202,811,114.90309,100.45928,122.78606
19960203,765,63.161938,91.28569,50.621387
19960204,531,51.997719,65.756638,52.092224
19960205,651,63.619331,44.696331,93.477943
19960206,821,58.853691,49.617825,60.645248
19960207,805,115.75951,86.749748,109.95665
19960208,827,100.16006,70.368347,127.09998
19960209,803,81.663292,50.730057,96.451698
19960210,729,94.68721,63.862411,113.83116
19960211,581,77.22467,50.081429,85.69664
19960212,693,64.743919,58.782448,55.880749
19960213,716,130.14862,138.17159,115.89793
19960214,840,98.609962,55.423454,118.54702
19960215,870,111.07789,120.40266,101.7415
19960216,897,92.343773,97.315414,111.01392
19960217,786,65.865433,111.05844,56.30732
19960218,582,53.371372,39.996304,76.043907
19960219,450,76.69664,38.796417,147.52518
19960220,680,101.51025,162.60263,65.084641
19960221,835,95.067085,97.571815,106.00612
19960222,851,77.057137,61.545425,78.009789
19960223,870,122.9791,53.512295,139.89456
19960224,793,43.522682,29.35416,62.786568
19960225,837,53.605179,55.622097,92.533714
19960226,700,118.33195,116.38924,94.837608
19960227,805,150.05864,151.81206,158.0627
19960228,875,169.60913,93.111404,208.64275
19960229,869,119.14898,120.54122,82.760094
19960301,835,78.533684,34.84708,106.00612
19960302,806,64.231056,64.98159,61.77388
19960303,589,58.596752,59.281448,93.925201
19960304,685,141.07703,220.8847,80.761955
19960305,791,165.80435,242.78415,76.933167
19960306,843,155.5768,138.06554,164.0627
19960307,911,121.23289,153.31184,115.38055
19960308,896,146.37416,136.39365,166.70674
19960309,813,123.11083,128.84418,81.656006
19960310,602,51.598236,48.3344,36.758766
19960311,696,114.05319,133.78075,63.58844
19960312,799,142.54631,131.10178,145.40186
19960313,745,111.18439,62.490871,155.94104
19960314,867,147.28938,154.3802,127.61693
19960315,905,133.47757,147.89793,122.25844
19960316,776,48.923756,37.496536,71.291161
19960317,602,63.064514,67.668167,55.138149
19960318,717,57.763157,48.698429,54.010262
19960319,802,60.247978,43.537125,75.877975
19960320,857,92.626633,95.067062,83.91893
19960321,886,58.431412,39.409451,49.952091
19960322,891,69.724213,78.376595,68.298691
19960323,838,78.252533,62.500191,79.219963
19960324,618,44.677654,47.083031,44.758854
19960325,691,139.85205,126.32697,136.10318
19960326,762,31.705303,30.548359,36.300488
19960327,824,71.205009,77.686996,100.70742
19960328,897,88.496124,77.852341,74.009285
19960329,896,92.446838,77.939224,92.614853
19960330,775,40.080177,52.562885,28.553261
19960331,624,38.717052,55.956371,17.731392
19960401,727,142.42154,192.11429,98.925072
19960402,817,88.712761,113.96744,94.79892
19960403,852,81.017578,109.28568,51.945484
19960404,851,73.001495,95.737335,78.009789
19960405,854,68.703659,47.700508,71.257767
19960406,754,73.238167,61.744957,73.371277
19960407,574,36.076817,60.830616,48.189846
19960408,629,126.20194,148.03084,123.13309
19960409,715,82.060036,138.36484,69.636009
19960410,806,77.077263,86.64212,48.046349
19960411,864,107.85464,107.76782,89.642036
19960412,822,96.57058,99.114929,80.761955
19960413,807,94.088814,93.745987,47.986816
19960414,610,90.527176,114.48122,81.622536
19960415,704,93.147194,74.396538,86.440536
19960416,790,74.269524,66.297676,77.030556
19960417,824,138.22148,141.24908,120.84891
19960418,878,137.58223,106.04943,138.6199
19960419,889,108.7039,130.92154,56.006466
19960420,554,112.13769,126.05334,99.8591
19960421,594,63.913864,68.579521,46.567291
19960422,585,123.89457,119.37359,85.11068
19960423,649,127.63077,161.40265,76.717636
19960424,706,102.66051,107.15723,101.8676
19960425,782,101.51025,141.39359,70.744171
19960426,740,121.2636,110.09793,119.61501
19960427,601,97.625504,145.24448,64.434875
19960428,587,41.157478,59.483433,28.273565
19960429,576,89.878868,90.9291,86.440536
19960430,768,116.84254,121.2388,100.84729
19960501,824,87.959129,91.811905,73.852104
19960502,828,58.356133,49.198349,40.088364
19960503,823,41.936195,35.355179,60.497871
19960504,829,45.79594,35.099293,46.713345
19960505,561,24.608545,51.866863,9.8613081
19960506,656,110.48524,141.9381,84.33223
19960507,790,48.056755,58.931263,35.013889
19960508,834,62.074619,41.866634,72.966591
19960509,849,97.564629,89.108368,117.29034
19960510,871,55.475178,53.450859,57.163887
19960511,773,80.36776,75.284119,57.254272
19960512,547,56.786358,53.194355,50.568504
19960513,701,83.698898,99.619896,47.351162
19960514,759,54.56678,30.669104,58.310349
19960515,831,62.298714,112.04741,73.230003
19960516,856,96.766785,74.782806,135.71973
19960517,831,70.605209,77.032593,66.572731
19960518,777,75.512131,67.406898,56.95953
19960519,580,35.703606,20.067112,38.153065
19960520,653,105.70746,133.67831,59.303764
19960521,835,132.26726,97.571815,165.63455
19960522,855,76.69664,68.063889,109.99684
19960523,858,104.58633,67.825897,122.5078
19960524,862,108.10489,128.27121,128.35718
19960525,830,87.32328,112.18241,66.652939
19960526,610,62.237438,66.780708,54.415024
19960527,590,99.445641,108.49845,103.14261
19960528,730,80.373871,95.662392,45.470089
19960529,833,66.292412,62.875343,92.978058
19960530,844,65.428413,82.741165,85.211517
19960531,924,119.52723,144.85675,83.821129
19960601,911,56.827911,25.551975,66.799271
19960602,601,68.912117,87.14669,82.844833
19960603,793,73.988556,88.062485,76.739136
19960604,903,61.153465,70.890457,61.26461
19960605,927,52.123928,25.110947,65.646317
19960606,951,54.437672,30.596542,63.989628
19960607,971,74.642967,35.959602,96.856133
19960608,923,41.132,50.439545,41.955971
19960609,585,29.498709,19.895597,28.370228
19960610,781,123.73592,134.12332,106.25213
19960611,885,62.397266,92.059288,62.51067
19960612,969,67.673508,72.067642,102.76521
19960613,997,83.081612,58.369728,88.781448
19960614,944,69.465706,55.482159,76.184875
19960615,910,79.646507,70.345146,97.269356
19960616,549,62.866093,74.20079,80.614853
19960617,810,89.479408,64.66069,95.618164
19960618,910,60.683056,51.16011,66.872681
19960619,928,115.2929,68.980698,137.11258
19960620,941,66.019424,61.84338,64.669647
19960621,926,119.26907,69.129677,149.3573
19960622,881,66.598106,66.055191,56.515038
19960623,606,68.343536,57.618439,54.7742
19960624,778,57.670353,44.880173,71.107895
19960625,756,123.26246,69.279312,175.62523
19960626,966,78.602142,54.218594,80.176727
19960627,956,191.34045,231.31755,162.03079
19960628,966,117.90321,102.4129,108.81127
19960629,887,112.84004,111.53423,112.2655
19960630,563,98.084511,134.3748,98.262772
19960701,735,108.00139,55.423454,105.37513
19960702,785,96.725693,96.37326,70.473816
19960703,953,57.944988,85.490524,58.050308
19960704,814,55.119816,50.044518,67.963074
19960705,821,84.076706,113.41218,26.953444
19960706,852,36.457909,54.642838,45.452297
19960707,549,75.439316,74.20079,60.461136
19960708,737,88.976425,78.961502,67.557327
19960709,901,126.409,64.588928,128.94127
19960710,882,90.001152,65.980301,100.35726
19960711,935,121.81231,130.7045,100.58534
19960712,917,56.456085,63.461964,66.362198
19960713,874,59.233673,73.242661,44.308193
19960714,640,37.749126,27.27873,69.152428
19960715,766,81.102188,60.777676,86.666222
