date,deregulation_index,regulation_index,foreign_deregulation_index,deregulation_proposed,deregulation_enacted
1961-10-30,55.24,76.66,65.27,58.46,48.75
1961-10-31,55.34,76.64,64.86,58.62,48.71
1961-11-01,55.34,76.83,64.86,58.62,48.71
1961-11-02,55.81,76.92,65.59,59.34,48.71
1961-11-03,55.9,77.0,65.97,59.21,49.22
1961-11-04,55.91,77.09,66.7,59.22,49.22
1961-11-05,55.91,77.1,66.73,59.33,49.01
1961-11-06,55.81,77.2,66.64,59.18,49.01
1961-11-07,56.27,77.27,67.42,59.87,49.01
1961-11-08,56.59,77.39,68.26,60.24,49.24
1961-11-09,56.96,77.45,69.1,60.79,49.24
1961-11-10,57.06,77.59,69.45,61.18,48.76
1961-11-11,57.1,77.55,68.67,61.41,48.41
1961-11-12,57.21,77.59,68.92,61.57,48.41
1961-11-13,57.33,77.58,69.27,61.75,48.41
1961-11-14,57.13,77.76,68.85,61.48,48.37
1961-11-15,57.44,77.67,69.15,61.93,48.37
1961-11-16,57.45,77.94,69.54,62.19,47.9
1961-11-17,57.75,78.03,70.48,62.33,48.51
1961-11-18,57.96,78.11,70.1,62.49,48.83
1961-11-19,58.05,78.11,69.95,62.9,48.24
1961-11-20,58.09,78.14,70.4,62.97,48.24
1961-11-21,58.59,77.98,71.16,63.72,48.24
1961-11-22,58.56,77.83,71.92,63.94,47.7
1961-11-23,58.56,77.87,72.3,63.94,47.7
1961-11-24,58.56,77.61,72.89,63.94,47.7
1961-11-25,58.48,77.51,73.13,63.52,48.3
1961-11-26,58.61,77.41,72.93,63.71,48.3
1961-11-27,58.82,77.77,73.53,64.04,48.3
1961-11-28,59.2,77.94,74.38,64.6,48.3
1961-11-29,59.34,77.94,74.11,64.81,48.3
1961-11-30,59.42,78.02,74.83,64.94,48.3
1961-12-01,59.58,78.16,75.95,65.19,48.26
1961-12-02,59.9,78.4,76.79,65.2,49.19
1961-12-03,59.95,78.3,76.24,65.11,49.53
1961-12-04,60.33,78.42,76.82,65.68,49.53
1961-12-05,60.84,78.82,76.8,66.13,50.17
1961-12-06,61.16,79.04,76.85,66.43,50.53
1961-12-07,61.71,79.24,78.29,67.53,49.98
1961-12-08,62.52,79.69,79.08,68.73,49.98
1961-12-09,62.41,79.63,78.45,68.56,49.98
1961-12-10,62.33,79.5,78.99,68.73,49.42
1961-12-11,62.84,79.59,79.67,69.49,49.42
1961-12-12,63.26,79.59,79.82,70.12,49.42
1961-12-13,63.1,79.78,79.82,70.12,48.93
1961-12-14,63.42,79.84,80.4,70.6,48.93
1961-12-15,63.84,79.8,80.75,71.07,49.24
1961-12-16,63.72,79.77,80.75,70.89,49.24
1961-12-17,64.14,79.99,81.6,71.22,49.85
1961-12-18,64.24,80.02,82.65,71.37,49.85
1961-12-19,64.24,80.02,82.65,71.37,49.85
1961-12-20,64.25,80.13,81.91,71.39,49.85
1961-12-21,64.13,80.22,82.39,71.21,49.85
1961-12-22,64.06,80.49,82.39,71.1,49.85
1961-12-23,63.86,80.6,82.39,71.17,49.11
1961-12-24,63.71,80.63,82.95,70.94,49.11
1961-12-25,63.51,80.8,82.95,70.94,48.51
1961-12-26,63.81,80.97,82.95,71.39,48.51
1961-12-27,63.75,81.06,82.95,71.39,48.31
1961-12-28,63.63,81.11,82.53,71.21,48.31
1961-12-29,63.56,81.29,82.91,71.12,48.31
1961-12-30,63.69,81.37,82.48,71.31,48.31
1961-12-31,63.21,81.19,82.19,70.91,47.67
1962-01-01,63.21,81.2,82.69,70.91,47.67
1962-01-02,63.45,81.27,82.77,71.27,47.67
1962-01-03,63.45,81.49,83.7,71.27,47.67
1962-01-04,63.28,81.58,84.11,71.27,47.14
1962-01-05,62.97,81.63,84.52,71.08,46.57
1962-01-06,62.78,81.72,84.23,70.8,46.57
1962-01-07,63.11,81.75,84.69,71.1,46.98
1962-01-08,63.99,82.0,86.0,72.31,47.18
1962-01-09,63.88,81.94,86.74,71.96,47.58
1962-01-10,64.17,81.96,87.02,72.36,47.65
1962-01-11,64.52,82.1,87.08,72.63,48.13
1962-01-12,64.88,82.23,87.7,73.17,48.13
1962-01-13,64.88,82.33,87.7,73.17,48.13
1962-01-14,64.96,82.31,88.38,73.3,48.13
1962-01-15,65.19,82.37,89.11,73.63,48.13
1962-01-16,65.69,82.47,90.74,74.01,48.9
1962-01-17,65.83,82.39,91.06,74.0,49.35
1962-01-18,65.75,82.55,91.73,73.87,49.35
1962-01-19,65.76,82.51,91.73,73.89,49.35
1962-01-20,66.24,82.57,92.17,74.61,49.35
1962-01-21,66.45,82.63,92.33,74.82,49.56
1962-01-22,66.49,82.61,93.29,75.07,49.17
1962-01-23,66.42,82.5,93.29,74.72,49.66
1962-01-24,66.42,82.58,93.29,74.72,49.66
1962-01-25,66.78,82.81,93.7,74.98,50.2
1962-01-26,67.43,82.85,95.06,75.96,50.2
1962-01-27,67.58,82.86,95.52,76.19,50.2
1962-01-28,67.82,82.9,95.99,76.34,50.62
1962-01-29,67.68,82.97,95.83,76.13,50.62
1962-01-30,67.78,83.1,96.17,76.28,50.62
1962-01-31,68.03,83.19,96.51,76.65,50.62
1962-02-01,67.87,83.1,96.28,76.72,50.02
1962-02-02,67.79,83.21,95.93,76.56,50.08
1962-02-03,67.32,83.19,95.93,75.85,50.08
1962-02-04,67.38,83.17,95.86,75.84,50.29
1962-02-05,67.58,83.34,96.32,76.14,50.29
1962-02-06,67.24,83.26,96.32,75.83,49.88
1962-02-07,66.72,83.25,95.93,75.32,49.36
1962-02-08,66.88,83.29,95.65,75.56,49.36
1962-02-09,66.67,83.23,95.65,75.29,49.26
1962-02-10,66.78,83.07,96.84,75.38,49.43
1962-02-11,67.02,83.11,97.0,75.62,49.65
1962-02-12,66.95,82.88,96.99,75.33,50.03
1962-02-13,66.67,83.02,96.47,75.2,49.44
1962-02-14,66.54,83.03,96.07,75.01,49.44
1962-02-15,66.51,83.16,96.07,75.23,48.89
1962-02-16,66.75,83.39,96.04,75.83,48.39
1962-02-17,66.94,83.42,96.46,75.57,49.5
1962-02-18,67.0,83.33,96.6,75.57,49.7
1962-02-19,67.1,83.36,96.88,75.85,49.43
1962-02-20,66.96,83.4,97.48,75.64,49.43
1962-02-21,66.85,83.29,97.14,75.48,49.43
1962-02-22,66.87,83.16,97.76,75.51,49.43
1962-02-23,67.09,83.16,97.51,75.83,49.43
1962-02-24,67.26,83.1,97.9,76.09,49.43
1962-02-25,67.44,82.81,98.41,76.36,49.43
1962-02-26,67.71,82.89,98.72,76.77,49.43
1962-02-27,67.71,82.84,98.72,76.77,49.43
1962-02-28,67.82,82.92,99.18,77.17,48.92
1962-03-01,67.27,82.67,99.18,76.35,48.92
1962-03-02,67.08,82.44,98.74,76.07,48.92
1962-03-03,67.0,82.44,98.48,76.21,48.39
1962-03-04,67.33,82.47,99.22,76.51,48.79
1962-03-05,67.35,82.44,99.21,76.79,48.28
1962-03-06,67.81,82.66,99.91,77.25,48.75
1962-03-07,67.81,82.45,99.91,77.25,48.75
1962-03-08,68.7,82.62,101.93,77.79,50.33
1962-03-09,69.07,82.81,103.19,78.06,50.93
1962-03-10,68.87,82.57,103.2,77.99,50.46
1962-03-11,69.33,82.62,103.85,78.59,50.64
1962-03-12,69.58,82.78,104.14,79.1,50.37
1962-03-13,69.68,83.01,104.84,79.24,50.37
1962-03-14,69.68,83.31,104.84,79.24,50.37
1962-03-15,69.79,83.18,105.48,79.4,50.37
1962-03-16,69.62,83.22,105.06,79.15,50.37
1962-03-17,69.83,83.16,105.33,79.25,50.81
1962-03-18,69.96,83.0,105.56,79.36,51.0
1962-03-19,69.85,83.07,105.81,79.13,51.1
1962-03-20,70.13,83.12,106.42,79.35,51.51
1962-03-21,70.35,83.39,106.78,79.53,51.82
1962-03-22,70.84,83.46,107.15,80.02,52.32
1962-03-23,70.95,83.43,106.75,80.18,52.32
1962-03-24,70.59,83.25,107.44,79.91,51.77
1962-03-25,70.51,83.08,108.29,79.79,51.77
1962-03-26,70.24,82.93,108.29,79.49,51.57
1962-03-27,70.24,82.91,107.81,79.49,51.57
1962-03-28,70.33,82.83,107.42,79.93,50.93
1962-03-29,70.59,82.74,107.78,80.09,51.42
1962-03-30,70.56,82.64,107.71,80.04,51.42
1962-03-31,70.72,82.55,108.08,80.27,51.42
1962-04-01,70.98,82.52,107.79,80.6,51.54
1962-04-02,71.14,82.52,108.86,80.84,51.54
1962-04-03,71.51,82.42,110.12,81.39,51.54
1962-04-04,71.39,82.36,110.51,81.21,51.54
1962-04-05,71.71,82.4,110.9,81.72,51.49
1962-04-06,72.57,82.54,111.31,83.27,50.96
1962-04-07,73.07,82.53,112.07,83.77,51.46
1962-04-08,73.29,82.5,111.75,84.04,51.58
1962-04-09,73.42,82.71,112.19,84.33,51.39
1962-04-10,73.58,82.6,112.55,84.56,51.39
1962-04-11,73.58,82.85,112.19,84.56,51.39
1962-04-12,73.55,82.94,112.13,84.52,51.39
1962-04-13,73.83,83.12,112.17,84.94,51.39
1962-04-14,73.67,83.09,112.17,84.69,51.39
1962-04-15,73.77,83.13,112.36,84.85,51.39
1962-04-16,73.71,83.36,112.79,84.85,51.19
1962-04-17,73.99,83.41,112.79,85.26,51.23
1962-04-18,74.16,83.48,112.79,85.51,51.23
1962-04-19,74.32,83.31,113.03,85.75,51.23
1962-04-20,74.32,83.42,113.03,85.75,51.23
1962-04-21,74.52,83.52,112.69,85.96,51.42
1962-04-22,74.69,83.65,113.26,86.21,51.42
1962-04-23,74.83,83.95,113.74,86.42,51.42
1962-04-24,74.26,84.08,113.51,85.57,51.42
1962-04-25,74.12,84.04,113.51,85.57,50.99
1962-04-26,74.37,83.79,113.51,85.76,51.36
1962-04-27,74.47,83.79,113.51,85.92,51.36
1962-04-28,74.59,83.69,113.9,85.92,51.7
1962-04-29,74.42,83.3,114.04,85.67,51.7
1962-04-30,74.56,83.43,114.46,85.88,51.7
1962-05-01,74.83,83.26,114.46,86.28,51.7
1962-05-02,74.45,83.44,114.46,85.99,51.15
1962-05-03,74.44,83.42,114.46,85.96,51.15
1962-05-04,74.49,83.4,114.86,86.23,50.79
1962-05-05,74.83,83.37,114.86,86.73,50.79
1962-05-06,75.17,83.5,115.51,87.19,50.9
1962-05-07,75.29,83.47,115.54,87.41,50.79
1962-05-08,75.29,83.64,115.54,87.41,50.79
1962-05-09,75.46,83.63,115.94,87.68,50.79
1962-05-10,74.96,83.67,115.94,86.93,50.79
1962-05-11,74.69,83.86,115.57,86.52,50.79
1962-05-12,74.69,83.64,115.57,86.53,50.79
1962-05-13,74.91,83.59,115.93,86.85,50.79
1962-05-14,74.81,83.59,116.27,86.79,50.6
1962-05-15,74.98,83.77,115.76,87.05,50.6
1962-05-16,74.99,83.74,116.53,87.06,50.6
1962-05-17,74.82,83.6,116.46,87.01,50.2
1962-05-18,74.86,83.77,116.78,87.07,50.2
1962-05-19,74.86,83.94,116.78,87.07,50.2
1962-05-20,75.03,83.91,117.2,87.32,50.2
1962-05-21,75.26,83.8,117.76,87.66,50.2
1962-05-22,75.45,84.03,118.02,87.95,50.2
1962-05-23,75.61,84.05,118.71,87.96,50.66
1962-05-24,75.68,84.04,119.39,88.24,50.32
1962-05-25,75.52,83.99,119.39,88.16,49.99
1962-05-26,75.15,83.9,119.39,87.88,49.44
1962-05-27,75.16,83.93,119.55,88.13,48.98
1962-05-28,75.5,84.11,120.32,88.74,48.75
1962-05-29,75.5,84.19,119.87,88.74,48.75
1962-05-30,75.17,84.13,119.87,88.24,48.75
1962-05-31,75.17,84.15,120.84,88.24,48.75
1962-06-01,75.07,83.97,120.48,88.33,48.27
1962-06-02,74.79,83.79,121.25,88.16,47.76
1962-06-03,74.66,83.55,121.63,88.28,47.17
1962-06-04,74.66,83.59,121.5,88.28,47.17
1962-06-05,75.16,83.47,121.73,88.72,47.77
1962-06-06,74.79,83.43,121.71,88.44,47.2
1962-06-07,74.56,83.27,121.71,88.11,47.2
1962-06-08,74.56,83.14,121.71,88.11,47.2
1962-06-09,74.4,83.1,122.08,88.11,46.71
1962-06-10,73.62,83.13,122.23,87.33,45.92
1962-06-11,73.68,83.18,122.06,87.15,46.48
1962-06-12,74.02,83.38,122.32,87.4,47.0
1962-06-13,73.75,83.68,121.96,87.0,47.0
1962-06-14,74.21,83.77,122.34,87.42,47.51
1962-06-15,74.03,83.95,122.34,87.16,47.51
1962-06-16,74.22,83.83,121.97,87.22,47.93
1962-06-17,74.14,83.75,122.14,87.11,47.93
1962-06-18,74.36,83.79,122.65,87.73,47.36
1962-06-19,74.5,83.69,122.14,87.4,48.43
1962-06-20,74.55,83.78,121.77,87.23,48.93
1962-06-21,74.58,83.49,121.83,87.27,48.93
1962-06-22,74.47,83.39,121.47,87.11,48.93
1962-06-23,74.16,83.17,120.63,87.11,47.98
1962-06-24,74.39,83.14,120.57,87.46,47.98
1962-06-25,74.5,83.03,120.2,87.62,47.98
1962-06-26,74.5,83.16,120.2,87.62,47.98
1962-06-27,74.5,83.05,120.6,87.62,47.98
1962-06-28,74.67,83.05,121.33,87.72,48.3
1962-06-29,74.8,82.77,122.42,87.72,48.69
1962-06-30,74.66,82.48,123.25,87.76,48.18
1962-07-01,74.54,82.29,123.32,87.58,48.18
1962-07-02,74.39,82.25,123.11,87.58,47.72
1962-07-03,74.03,82.21,122.14,87.05,47.72
1962-07-04,73.89,82.2,122.06,86.83,47.72
1962-07-05,73.96,82.18,122.56,86.95,47.72
1962-07-06,74.36,81.72,122.96,87.55,47.72
1962-07-07,74.67,81.67,123.79,87.55,48.65
1962-07-08,75.18,81.64,123.87,88.12,49.03
1962-07-09,75.61,81.56,123.87,88.77,49.03
1962-07-10,75.78,81.63,122.91,88.11,50.89
1962-07-11,76.06,81.64,122.52,88.19,51.57
1962-07-12,76.52,81.41,122.72,88.48,52.36
1962-07-13,76.8,81.39,123.47,88.65,52.87
1962-07-14,77.26,81.36,124.65,89.34,52.87
1962-07-15,77.14,81.21,124.82,88.89,53.4
1962-07-16,77.18,81.08,125.11,89.08,53.15
1962-07-17,77.18,81.19,125.11,89.08,53.15
1962-07-18,77.58,81.29,125.11,89.5,53.49
1962-07-19,77.58,81.08,125.11,89.5,53.49
1962-07-20,77.59,81.06,125.11,89.52,53.49
1962-07-21,77.41,80.86,124.71,89.25,53.49
1962-07-22,77.49,80.62,123.97,89.37,53.49
1962-07-23,77.49,80.69,123.97,89.37,53.49
1962-07-24,77.34,80.88,123.97,89.15,53.49
1962-07-25,77.51,80.89,124.76,89.4,53.49
1962-07-26,76.95,80.76,124.34,88.84,52.93
1962-07-27,76.95,80.64,123.55,88.84,52.93
1962-07-28,76.83,80.3,123.55,88.66,52.93
1962-07-29,76.57,80.13,123.49,88.28,52.93
1962-07-30,76.58,80.23,124.51,88.42,52.68
1962-07-31,76.65,80.4,124.34,88.26,53.19
1962-08-01,77.0,80.53,124.28,88.78,53.19
1962-08-02,77.0,80.69,124.1,88.78,53.19
1962-08-03,76.56,80.51,124.07,88.12,53.19
1962-08-04,76.36,80.31,124.07,87.83,53.19
1962-08-05,76.11,80.23,124.41,87.82,52.46
1962-08-06,76.11,80.21,124.06,87.82,52.46
1962-08-07,76.08,80.41,123.57,87.77,52.46
1962-08-08,75.57,80.45,122.69,87.19,52.08
1962-08-09,75.62,80.48,122.22,87.28,52.08
1962-08-10,75.75,80.42,122.65,87.47,52.08
1962-08-11,75.83,80.63,123.56,87.47,52.33
1962-08-12,75.83,80.55,123.13,87.47,52.33
1962-08-13,75.68,80.62,123.13,87.35,52.1
1962-08-14,75.98,80.77,123.18,87.8,52.1
1962-08-15,75.98,80.99,123.63,88.1,51.5
1962-08-16,76.31,80.78,124.01,88.59,51.5
1962-08-17,76.3,80.77,124.44,88.58,51.5
1962-08-18,76.11,80.65,123.72,88.3,51.5
1962-08-19,76.19,80.71,123.89,88.41,51.5
1962-08-20,76.28,80.68,123.72,88.34,51.93
1962-08-21,76.24,80.84,124.14,88.61,51.25
1962-08-22,76.54,81.01,124.26,89.06,51.25
1962-08-23,76.62,81.09,124.26,89.18,51.25
1962-08-24,77.17,81.36,125.07,89.72,51.79
1962-08-25,77.19,81.58,125.52,89.76,51.79
1962-08-26,77.19,81.6,125.52,89.76,51.79
1962-08-27,77.3,81.66,126.0,90.0,51.65
1962-08-28,77.3,81.68,126.43,90.0,51.65
1962-08-29,77.51,81.88,126.43,90.31,51.65
1962-08-30,77.51,81.81,126.43,90.31,51.65
1962-08-31,77.51,81.68,126.43,90.31,51.65
1962-09-01,77.34,81.69,126.82,90.31,51.12
1962-09-02,77.1,81.69,126.35,89.96,51.12
1962-09-03,77.01,81.87,126.83,89.96,50.84
1962-09-04,77.01,81.95,126.83,89.96,50.84
1962-09-05,76.8,81.89,127.23,89.65,50.84
1962-09-06,76.58,81.93,127.23,89.65,50.17
1962-09-07,76.18,81.85,127.53,89.06,50.17
1962-09-08,76.35,81.93,127.92,89.31,50.18
1962-09-09,76.34,81.82,128.03,89.59,49.58
1962-09-10,76.37,81.75,128.48,89.79,49.25
1962-09-11,76.33,81.75,128.01,90.04,48.62
1962-09-12,76.49,81.75,129.23,90.28,48.62
1962-09-13,76.81,81.91,129.97,90.77,48.6
1962-09-14,76.81,81.92,130.62,91.02,48.09
1962-09-15,76.88,81.68,131.04,91.13,48.09
1962-09-16,76.59,81.44,131.18,91.0,47.48
1962-09-17,76.51,81.34,131.18,90.94,47.35
1962-09-18,76.67,81.42,131.56,91.19,47.35
1962-09-19,76.59,81.58,131.91,91.06,47.35
1962-09-20,77.29,81.78,132.71,91.88,47.8
1962-09-21,77.64,81.71,133.06,92.41,47.8
1962-09-22,78.21,81.76,133.06,92.97,48.41
1962-09-23,78.51,81.65,133.73,93.23,48.77
1962-09-24,78.38,81.71,133.73,93.04,48.77
1962-09-25,78.95,81.82,133.73,93.35,49.86
1962-09-26,79.12,81.99,133.73,93.73,49.61
1962-09-27,79.12,82.14,134.09,93.73,49.61
1962-09-28,79.26,82.36,134.43,94.18,49.13
1962-09-29,79.76,82.58,135.7,94.92,49.13
1962-09-30,79.55,82.37,135.48,94.61,49.13
1962-10-01,79.35,82.39,135.32,94.4,48.93
1962-10-02,79.45,82.4,136.04,94.56,48.93
1962-10-03,79.4,82.35,136.41,94.49,48.93
1962-10-04,79.51,82.59,136.06,94.65,48.93
1962-10-05,79.91,82.81,137.11,95.08,49.26
1962-10-06,80.25,82.73,137.49,95.59,49.26
1962-10-07,80.43,82.83,137.8,95.79,49.39
1962-10-08,80.33,82.91,137.66,95.65,49.39
1962-10-09,80.0,82.68,137.66,95.35,48.99
1962-10-10,79.99,82.59,137.66,95.19,49.28
1962-10-11,80.26,82.81,138.38,95.59,49.28
1962-10-12,80.4,82.9,139.12,95.69,49.49
1962-10-13,80.4,83.05,139.14,95.69,49.49
1962-10-14,80.15,82.87,139.73,95.33,49.49
1962-10-15,80.18,82.85,139.43,95.27,49.7
1962-10-16,80.29,82.89,139.43,95.43,49.7
1962-10-17,80.19,82.69,139.43,95.03,50.22
1962-10-18,80.3,82.68,139.43,95.03,50.53
1962-10-19,80.89,82.65,139.43,95.03,52.33
1962-10-20,81.72,82.8,139.83,95.83,53.23
1962-10-21,81.89,82.74,140.12,95.98,53.41
1962-10-22,81.77,82.71,139.7,95.89,53.23
1962-10-23,82.2,82.64,140.03,96.25,53.82
1962-10-24,82.05,82.48,139.31,96.02,53.82
1962-10-25,82.25,82.38,139.3,96.33,53.82
1962-10-26,82.06,82.31,138.85,96.04,53.82
1962-10-27,82.28,82.35,139.6,96.12,54.32
1962-10-28,82.42,82.22,139.33,96.18,54.62
1962-10-29,82.26,82.16,139.13,96.05,54.42
1962-10-30,82.37,82.13,139.5,96.21,54.42
1962-10-31,82.71,81.97,140.62,96.95,53.92
1962-11-01,82.71,81.81,140.62,96.95,53.92
1962-11-02,82.33,81.98,139.78,96.4,53.92
1962-11-03,82.19,81.91,139.39,96.14,54.0
1962-11-04,82.09,81.88,138.66,95.9,54.18
1962-11-05,81.95,81.85,138.71,95.55,54.48
1962-11-06,81.95,81.9,138.71,95.55,54.48
1962-11-07,81.67,81.75,137.93,94.87,55.02
1962-11-08,81.24,81.68,137.09,94.5,54.46
1962-11-09,80.98,81.63,136.63,94.11,54.46
1962-11-10,80.84,81.82,136.3,93.9,54.46
1962-11-11,80.81,81.85,136.68,93.69,54.8
1962-11-12,80.7,81.75,136.44,93.53,54.8
1962-11-13,80.86,81.89,136.32,93.61,55.11
1962-11-14,80.69,81.76,136.74,93.61,54.6
1962-11-15,80.39,81.76,136.06,93.15,54.6
1962-11-16,80.51,81.67,136.07,93.08,55.14
1962-11-17,80.36,81.8,135.54,93.32,54.2
1962-11-18,80.28,81.79,135.67,93.34,53.89
1962-11-19,80.0,81.77,135.38,92.93,53.89
1962-11-20,80.23,81.79,134.9,93.27,53.89
1962-11-21,79.73,81.95,134.14,92.52,53.89
1962-11-22,79.34,81.88,133.74,91.94,53.89
1962-11-23,79.37,81.84,133.36,91.99,53.89
1962-11-24,79.37,81.93,133.29,91.99,53.89
1962-11-25,79.02,82.0,133.07,91.79,53.24
1962-11-26,79.21,82.04,133.21,91.79,53.81
1962-11-27,79.07,81.75,132.62,91.57,53.81
1962-11-28,78.79,81.78,131.77,90.91,54.3
1962-11-29,78.8,81.94,132.14,90.69,54.78
1962-11-30,78.48,81.91,131.93,90.21,54.78
1962-12-01,78.43,81.99,130.39,90.13,54.79
1962-12-02,78.11,81.87,129.82,90.12,53.86
1962-12-03,77.89,82.11,129.57,89.96,53.52
1962-12-04,77.52,82.53,129.15,89.39,53.52
1962-12-05,77.71,82.56,129.91,89.75,53.38
1962-12-06,77.9,82.56,129.51,89.72,54.02
1962-12-07,77.63,82.49,129.28,88.88,54.91
1962-12-08,77.03,82.35,128.25,87.68,55.52
1962-12-09,77.3,82.39,128.25,87.97,55.75
1962-12-10,77.06,82.41,127.92,87.62,55.75
1962-12-11,76.69,82.38,127.42,86.85,56.18
1962-12-12,76.27,82.32,126.82,86.23,56.18
1962-12-13,76.41,82.16,127.14,86.43,56.18
1962-12-14,76.56,82.14,126.73,86.52,56.46
1962-12-15,76.89,82.17,127.33,86.89,56.71
1962-12-16,77.13,81.98,127.65,87.03,57.13
1962-12-17,76.8,81.75,126.8,86.83,56.53
1962-12-18,76.62,81.78,125.58,86.56,56.53
1962-12-19,76.85,81.75,125.89,86.91,56.53
1962-12-20,76.87,81.62,126.21,86.95,56.53
1962-12-21,77.2,81.58,125.73,87.44,56.53
1962-12-22,77.23,81.59,126.05,87.47,56.53
1962-12-23,77.2,81.28,126.37,87.43,56.53
1962-12-24,77.29,81.25,125.82,87.58,56.53
1962-12-25,77.29,80.95,125.82,87.58,56.53
1962-12-26,76.99,80.71,125.82,87.12,56.53
1962-12-27,76.81,80.51,125.82,87.12,55.96
1962-12-28,77.13,80.58,126.16,87.26,56.67
1962-12-29,77.06,80.36,126.09,87.01,56.95
1962-12-30,77.02,80.24,126.09,86.96,56.95
1962-12-31,76.94,80.31,125.9,86.83,56.95
1963-01-01,77.45,80.43,125.41,87.39,57.38
1963-01-02,77.21,80.45,124.86,87.03,57.38
1963-01-03,77.21,80.43,123.93,87.03,57.38
1963-01-04,77.4,80.52,123.53,87.03,57.94
1963-01-05,77.73,80.39,123.43,87.31,58.37
1963-01-06,78.15,80.3,124.06,87.52,59.21
1963-01-07,78.14,80.18,123.61,87.71,58.81
1963-01-08,77.44,80.06,122.14,86.77,58.6
1963-01-09,77.05,79.97,121.27,86.38,58.21
1963-01-10,76.79,79.98,120.27,85.98,58.23
1963-01-11,76.45,79.93,119.91,85.72,57.75
1963-01-12,76.09,80.09,119.3,85.18,57.75
1963-01-13,76.23,80.0,119.3,85.18,58.17
1963-01-14,76.09,79.88,118.61,84.97,58.17
1963-01-15,76.22,80.03,118.07,84.68,59.16
1963-01-16,75.48,79.98,117.07,83.74,58.81
1963-01-17,75.52,79.84,117.36,83.52,59.35
1963-01-18,75.11,79.77,116.63,82.91,59.35
1963-01-19,74.95,79.85,117.16,82.67,59.35
1963-01-20,74.46,79.64,116.72,81.95,59.35
1963-01-21,74.25,79.73,116.56,81.73,59.14
1963-01-22,74.21,79.79,115.55,81.68,59.14
1963-01-23,74.42,79.87,115.55,82.24,58.65
1963-01-24,74.56,79.78,115.87,82.44,58.65
1963-01-25,74.62,79.87,115.78,82.18,59.38
1963-01-26,73.88,79.88,114.74,80.85,59.81
1963-01-27,73.67,79.68,114.26,80.53,59.81
1963-01-28,73.25,79.52,114.0,80.12,59.39
1963-01-29,73.25,79.48,114.0,80.12,59.39
1963-01-30,73.15,79.56,113.98,79.97,59.39
1963-01-31,73.18,79.65,113.64,80.02,59.39
1963-02-01,73.04,79.5,113.64,79.8,59.39
1963-02-02,72.85,79.39,113.96,80.01,58.38
1963-02-03,73.27,79.44,114.92,80.64,58.38
1963-02-04,73.03,79.31,114.92,80.4,58.17
1963-02-05,73.02,79.11,114.46,80.09,58.74
1963-02-06,73.02,79.21,114.46,80.09,58.74
1963-02-07,73.25,79.26,115.09,80.44,58.74
1963-02-08,73.23,79.24,115.41,80.2,59.16
1963-02-09,73.32,79.51,115.41,80.55,58.72
1963-02-10,72.97,79.43,114.22,80.29,58.19
1963-02-11,72.73,79.36,114.06,80.04,57.98
1963-02-12,72.54,79.56,113.62,80.04,57.39
1963-02-13,72.43,79.65,113.25,79.88,57.39
1963-02-14,72.27,79.56,113.25,79.64,57.39
1963-02-15,72.28,79.48,113.89,79.44,57.82
1963-02-16,71.88,79.28,113.55,78.85,57.82
1963-02-17,71.51,79.14,113.45,78.85,56.71
1963-02-18,71.54,79.16,114.05,78.98,56.52
1963-02-19,71.68,79.22,114.26,78.92,57.08
1963-02-20,71.68,79.34,113.82,78.92,57.08
1963-02-21,71.91,79.44,114.78,79.05,57.51
1963-02-22,71.78,79.37,114.16,78.85,57.51
1963-02-23,71.7,79.49,114.12,78.74,57.51
1963-02-24,71.53,79.32,113.73,78.48,57.51
1963-02-25,71.44,79.28,113.54,78.35,57.51
1963-02-26,71.11,79.17,113.09,77.85,57.51
1963-02-27,71.25,79.19,113.41,78.06,57.51
1963-02-28,70.76,79.09,112.57,77.33,57.51
1963-03-01,70.85,79.06,112.57,77.47,57.51
1963-03-02,70.99,79.0,113.21,77.68,57.51
1963-03-03,70.66,78.65,113.53,77.18,57.51
1963-03-04,70.33,78.55,112.99,76.88,57.11
1963-03-05,70.8,78.68,112.89,76.95,58.38
1963-03-06,70.9,78.55,112.19,77.12,58.34
1963-03-07,71.04,78.61,112.51,77.33,58.34
1963-03-08,70.13,78.71,110.45,76.55,57.18
1963-03-09,69.59,78.67,109.15,76.28,56.1
1963-03-10,69.27,78.64,109.1,75.8,56.1
1963-03-11,69.28,78.74,108.76,75.48,56.77
1963-03-12,68.97,78.63,108.64,75.01,56.77
1963-03-13,68.9,78.55,108.58,74.76,57.05
1963-03-14,68.99,78.36,109.22,74.9,57.05
1963-03-15,68.99,78.55,108.58,74.76,57.34
1963-03-16,69.36,78.45,108.54,75.32,57.34
1963-03-17,68.97,78.29,107.87,74.96,56.89
1963-03-18,68.76,78.22,107.64,74.73,56.71
1963-03-19,68.74,78.29,107.26,74.87,56.37
1963-03-20,68.81,78.42,106.97,75.03,56.25
1963-03-21,68.23,78.29,106.93,74.33,55.93
1963-03-22,67.81,78.42,105.82,73.95,55.44
1963-03-23,67.73,78.29,106.14,73.82,55.44
1963-03-24,67.87,78.21,105.44,73.82,55.86
1963-03-25,67.6,78.16,104.91,73.41,55.86
1963-03-26,67.69,78.34,104.91,73.41,56.14
1963-03-27,67.88,78.6,105.22,73.69,56.14
1963-03-28,67.68,78.74,104.89,73.4,56.14
1963-03-29,67.51,78.84,104.53,73.38,55.66
