n_month,year,GPRC_ARG,GPRC_AUS,GPRC_BEL,GPRC_BRA,GPRC_CAN,GPRC_CHE,GPRC_CHL,GPRC_CHN,GPRC_COL,GPRC_DEU,GPRC_DNK,GPRC_ESP,GPRC_FIN,GPRC_FRA,GPRC_GBR,GPRC_HKG,GPRC_IDN,GPRC_IND,GPRC_ISR,GPRC_ITA,GPRC_JPN,GPRC_KOR,GPRC_MEX,GPRC_MYS,GPRC_NLD,GPRC_NOR,GPRC_PER,GPRC_PHL,GPRC_PRT,GPRC_RUS,GPRC_SAU,GPRC_SWE,GPRC_THA,GPRC_TUR,GPRC_TWN,GPRC_UKR,GPRC_USA,GPRC_VEN,GPRC_ZAF
3,1981,.10186128,.037040468,.083341047,.074080937,.25002316,.037040468,.083341047,.20372257,.083341047,.62042785,.037040468,.19446245,.02778035,.48152608,.50930643,0,.074080937,.29632375,.40744513,.19446245,.32410407,.092601165,.092601165,.02778035,.074080937,.064820819,.02778035,.0092601171,.12964164,1.5464395,.26854339,.055560701,.064820819,.12038152,.02778035,0,2.9910176,.037040468,.28706363
4,1981,.098415509,.029524652,.098415509,.039366204,.088573962,.029524652,.0098415511,.37397894,.029524652,.95463043,.039366204,.15746482,.13778171,.57080996,.75779945,.0098415511,.039366204,.34445429,.83653182,.34445429,.28540498,.098415509,.059049305,.019683102,.11809861,.039366204,.078732409,.059049305,.049207754,2.1454582,.4035036,.0098415511,.13778171,.11809861,.039366204,.049207754,3.7102647,.049207754,.28540498
5,1981,.075329565,.018832391,.17890772,.056497175,.12241054,.018832391,.037664782,.19774011,.018832391,.80037665,.028248588,.23540489,.018832391,.54613936,.72504705,.094161958,.018832391,.21657251,1.0357815,.53672314,.44256121,.10357816,.14124294,.0094161956,.14124294,.028248588,.028248588,.047080979,.018832391,1.9209039,.4519774,.0094161956,.075329565,.19774011,.037664782,.0094161956,3.6346517,.047080979,.21657251
6,1981,.17377873,.048271868,.077234991,.10619811,.22205059,.048271868,.057926241,.48271868,.038617495,.62753427,.019308748,.20274185,.067580611,1.5157366,.84958488,.067580611,.038617495,.49237305,2.1239622,.52133614,.40548369,.10619811,.23170497,.019308748,.086889364,.028963121,0,.19308747,.14481561,2.0949991,.77234989,.10619811,.13516122,.26066807,.14481561,.0096543739,4.1127629,.086889364,.2510137
7,1981,.090689242,.010076582,.080612659,.04030633,.2216848,.030229745,.060459491,.2216848,.010076582,.43329301,.04030633,.080612659,.030229745,.53405887,.5743652,.010076582,.020153165,.20153163,1.0479646,.2216848,.3426038,.12091898,.090689242,.020153165,.060459491,.070536077,.030229745,.04030633,.020153165,1.3200322,.42321643,.030229745,.070536077,.050382908,.080612659,.010076582,3.0532043,.010076582,.12091898
8,1981,.10314111,.0093764653,.11251758,.037505861,.15939991,.046882324,.05625879,.12189405,.037505861,.60009378,.028129395,.16877638,.028129395,.69385844,.63759965,0,.037505861,.14064698,.59071732,.23441163,.1875293,.14064698,.14064698,.018752931,.11251758,.037505861,.046882324,.065635256,.13127051,1.5471168,.32817629,.028129395,.046882324,.046882324,.046882324,.046882324,3.1973746,.046882324,.37505859
9,1981,.047947831,.067126967,.18220176,.0095895668,.22056003,.086306103,.038358267,.22056003,.0287687,.8534714,.0287687,.15343307,.047947831,.69044882,.60414267,.019179134,.0095895668,.30686614,.51783657,.13425393,.15343307,.0287687,.18220176,0,.20138089,.038358267,.0287687,.0287687,.086306103,1.7453011,.35481396,.038358267,.12466437,.17261221,0,.0095895668,2.9919448,.0287687,.39317223
10,1981,.050112754,.083521254,.25056377,.050112754,.075169131,.041760627,.058464881,.18374677,.050112754,.65146577,.025056377,.17539464,.016704252,.65981793,.76004344,.025056377,0,.15869039,.65146577,.33408502,.13363402,.083521254,.20045102,0,.21715526,.025056377,.025056377,.025056377,.008352126,1.7539464,.48442328,.066817008,.066817008,.15033826,.075169131,0,3.0735822,.041760627,.10857763
11,1981,.086587586,.034635033,.23378648,.077928826,.1645164,.025976274,.069270067,.28573903,.034635033,1.0130748,.043293793,.17317517,.060611308,.67538315,.71001816,0,.0086587584,.13854013,.52818424,.29439777,.21646896,.051952548,.29439777,.0086587584,.20781019,.095246345,.025976274,.017317517,.043293793,2.3638411,.32037407,.18183392,.034635033,.17317517,.086587586,.0086587584,3.7925363,.12988138,.12122262
12,1981,.12262416,.061312079,.35035473,.11386529,.20145397,.10510642,.096347556,.14890076,.12262416,1.0423054,.026276605,.26276606,.12262416,.95471662,.93719894,.0087588681,.026276605,.22773057,.84961021,.44670227,.27152491,.11386529,.23648944,.035035472,.10510642,.035035472,.017517736,.043794341,.043794341,2.855391,.35035473,.05255321,.10510642,.14014189,.061312079,.035035472,4.3794341,.10510642,.21021284
1,1982,.064468592,.036839198,.55258793,.064468592,.14735679,.13814698,.046048995,.33155277,.046048995,1.1051759,.027629398,.23945478,.20261559,1.0038681,.80125254,0,0,.15656659,.72757411,.40523118,.34076259,.082888193,.11972739,0,.16577639,.018419599,.0092097996,.046048995,.055258796,2.6340027,.20261559,.073678397,.055258796,.15656659,.11972739,0,3.9049549,.0092097996,.11972739
2,1982,.081309073,.071145445,.17278178,.030490903,.19310905,.071145445,.060981806,.19310905,.071145445,.70129079,.020327268,.27441815,.10163634,.59965444,.67079985,.010163634,.010163634,.19310905,.78259987,.25409088,.29474542,.12196361,.28458178,.010163634,.081309073,.040654536,.030490903,.030490903,.050818171,1.9615815,.32523629,.030490903,.060981806,.12196361,.030490903,.020327268,3.7300539,.060981806,.18294542
3,1982,.12181409,.03748126,.14055473,.074962519,.10307346,.065592207,.065592207,.1874063,.056221887,.67466265,.056221887,.1874063,.028110944,.66529238,.67466265,.01874063,.028110944,.3185907,.64655173,.17803599,.23425788,.084332831,.505997,.0093703149,.12181409,.028110944,.03748126,.056221887,.01874063,2.117691,.27173913,.028110944,.056221887,.13118441,.084332831,0,4.2541227,.14992504,.14055473
4,1982,2.2943113,.25387871,.21626705,.12223789,.29149038,.17865539,.094029151,.24447578,.12223789,.87447107,.03761166,.28208745,.03761166,.84626234,2.5858016,.094029151,.01880583,.23507287,.8180536,.28208745,.31969911,.16925247,.16925247,.0094029149,.21626705,.047014575,.12223789,.047014575,.065820403,2.8490832,.1880583,.028208744,.056417488,.084626235,.065820403,0,5.9332395,.16925247,.10343207
5,1982,2.7457538,.32561824,.28161576,.19361085,.17600986,.088004932,.14080788,.21121183,.18481036,.82724631,.088004932,.27281529,.03520197,.90645075,3.0625715,.026401479,0,.21121183,.72164041,.43122414,.28161576,.096805423,.23761331,0,.10560592,.11440641,.43122414,.026401479,.061603449,2.5785444,.16720936,.061603449,.088004932,.15840887,.03520197,.026401479,5.6587167,.23761331,.15840887
6,1982,1.3526295,.16080213,.17026107,.12296633,.18917896,.16080213,.085130535,.17972001,.037835792,1.1823685,.018917896,.28376845,.075671583,1.286417,2.5349982,.037835792,0,.19863792,2.6106696,.42565265,.4540295,.085130535,.12296633,.018917896,.19863792,.13242528,.10404843,.018917896,.094589479,2.8471434,.55807793,.094589479,.085130535,.12296633,.056753688,0,5.8077941,.094589479,.14188422
7,1982,.43554008,.067750677,.087108016,.019357337,.087108016,.16453736,.019357337,.27100271,0,.44521874,.019357337,.13550135,.048393343,.85172278,1.1711189,.0096786683,.0096786683,.20325203,1.7324816,.25164539,.28068137,.087108016,.096786685,0,.067750677,.048393343,.048393343,.0096786683,.029036004,2.0421989,.65814942,.048393343,.067750677,.13550135,.12582269,.0096786683,4.548974,.058072008,.087108016
8,1982,.26981112,.079944037,.05995803,.079944037,.12990907,.05995803,.019986009,.2098531,.029979015,.40971321,.019986009,.16988109,.0099930046,1.0092934,.68951732,.0099930046,0,.24982512,1.5289297,.35974818,.14989507,.049965024,.14989507,.0099930046,.069951035,.039972018,.079944037,.019986009,.029979015,1.3890277,.28979713,.049965024,.05995803,.099930048,.049965024,.019986009,3.5375237,.029979015,.13990207
9,1982,.24351409,.046829633,.065561488,.056195561,.1030252,.074927412,.02809778,.21541631,.0093659265,.47766227,.046829633,.065561488,.02809778,.79610378,.66498083,.0093659265,.0093659265,.1779526,1.1239113,.43083262,.2060504,.093659267,.1030252,.0093659265,.11239112,.056195561,.065561488,.093659267,0,1.5547439,.21541631,.0093659265,.074927412,.074927412,.056195561,.037463706,3.2312448,.037463706,.1030252
10,1982,.099215299,.072156578,.045097861,.045097861,.18941103,.027058717,0,.21646973,.018039145,.59529179,.036078289,.16235231,.027058717,.67646796,.54117435,.0090195723,.036078289,.13529359,.79372239,.38784161,.2976459,.054117434,.30666545,.0090195723,.072156578,.054117434,0,.027058717,.081176154,1.7497971,.090195723,.10823487,.081176154,.10823487,.06313701,0,3.3913593,.10823487,.17137188
11,1982,.10906117,.13632646,.13632646,.10906117,.14541489,.018176861,.027265292,.22721076,.06361901,.76342815,.027265292,.13632646,.036353722,.65436697,.68163228,.0090884306,.045442153,.18176861,.53621739,.40897936,.29082978,.06361901,.13632646,.0090884306,.090884306,.036353722,.018176861,.06361901,.054530583,2.1721349,.14541489,.045442153,.090884306,.13632646,.027265292,.0090884306,3.5353994,.045442153,.099972732
12,1982,.13480723,.053922892,.37746024,.14379437,.098858632,.026961446,.035948593,.19771726,.071897186,.62910038,.062910035,.15278152,.080884337,.91668916,.90770197,.026961446,.035948593,.21569157,.50328028,.33252448,.28758875,.089871481,.16176867,0,.12582007,.026961446,.089871481,.053922892,.098858632,1.995147,.14379437,.053922892,.035948593,.10784578,.035948593,.0089871483,3.3791678,.026961446,.19771726
1,1983,.10273973,.051369864,.18835616,.017123288,.11986301,.059931505,.025684932,.17979452,.04280822,.89041096,.025684932,.15410958,.059931505,.71061641,.74486303,.017123288,.025684932,.15410958,.44520548,.35958904,.29965752,.11130137,.094178081,0,.15410958,.04280822,.06849315,0,.04280822,1.7893835,.017123288,.06849315,.077054791,.051369864,.025684932,.017123288,3.1763699,.034246575,.10273973
2,1983,.045322698,.0090645393,.10877448,.045322698,.072516315,.0090645393,.018129079,.17222625,.018129079,.77955037,0,.10877448,.018129079,.53480786,.60732412,.0090645393,.018129079,.12690355,.55293691,.19035533,.29006526,.11783902,.15409717,0,.090645395,.036258157,.036258157,.045322698,.018129079,1.5681653,.099709935,.027193619,.12690355,.090645395,.090645395,0,3.0184917,.045322698,.15409717
3,1983,.081214979,.048728984,.11370096,.04060749,.089336477,.0081214979,.0081214979,.12182246,.032485992,.56038332,0,.097457968,.0081214979,.47104686,.51977587,.0081214979,.04060749,.25176641,.29237393,.28425241,.13806546,.073093481,.22740193,.0081214979,.10557947,.032485992,.032485992,.016242996,.097457968,1.8517015,.064971983,.04060749,.073093481,.04060749,.024364492,.016242996,2.9237392,.064971983,.097457968
4,1983,.1147886,.02869715,.086091451,.0573943,.10522288,.066960014,.086091451,.33480006,.086091451,.57394296,.0095657166,.086091451,.0095657166,.48785153,.49741727,.019131433,.0095657166,.28697148,.61220586,.20088005,.23914291,.12435432,.19131432,.0095657166,.1147886,.047828581,.047828581,.0573943,.0573943,2.2096806,.12435432,.066960014,.31566864,.038262866,.038262866,0,3.9123781,.047828581,.12435432
5,1983,.05575024,.0079643195,.05575024,.039821599,.18317936,.015928639,.039821599,.1194648,.095571838,.50971645,.02389296,.10353616,.031857278,.70882446,.60528833,0,0,.15132208,.80439633,.27078688,.23096527,.11150048,.17521504,0,.02389296,.079643197,.12742911,.02389296,.071678877,2.0547945,.25485823,.079643197,.079643197,.087607518,.02389296,0,3.4565148,.11150048,.15928639
6,1983,.071871348,.035935674,.080855273,.035935674,.10780703,.035935674,.035935674,.13475879,.080855273,.61989039,.053903513,.17069446,.053903513,.53005123,.52106726,0,.044919595,.22459798,.61090648,.22459798,.12577486,.071871348,.23358189,.026951756,.10780703,.13475879,.15272662,.08983919,.026951756,1.8147516,.1437427,.044919595,.13475879,.08983919,.0089839185,.035935674,3.5127122,.10780703,.098823108
7,1983,.043256339,.034605071,.095163941,.034605071,.12111774,.051907603,.06055887,.10381521,.12976901,.47581971,.06055887,.20763041,.077861406,.55368114,.55368114,.0086512677,.017302535,.21628168,.50177354,.25953802,.12976901,.06055887,.22493295,0,.077861406,.034605071,.095163941,.017302535,.043256339,1.5226231,.086512677,.077861406,.12111774,.19032788,.069210142,.025953801,3.0885024,.12976901,.069210142
8,1983,.057226945,.016350556,.073577501,.024525834,.098103337,.065402225,.065402225,.147155,.13897972,.47416613,0,.12262917,.032701112,.89928055,.50686723,.0081752781,.024525834,.17168084,.49051669,.26978418,.23708306,.12262917,.19620667,.0081752781,.065402225,.016350556,.016350556,.065402225,.073577501,1.3162198,.098103337,.024525834,.057226945,.040876389,.032701112,.016350556,2.9349248,.11445389,.13897972
9,1983,.1043255,.080250382,.09630046,.040125191,.30495146,.12037557,.064200304,.35310167,.088275418,.68212825,.032100152,.38520184,.088275418,1.0593051,1.05128,.016050076,.032100152,.19260092,.81855386,.53767753,.56175268,1.3883317,.16050076,.0080250381,.17655084,.040125191,.024075115,.13642564,.016050076,2.4396117,.28890136,.064200304,.088275418,.040125191,.080250382,.080250382,4.4217958,.056175265,.1043255
10,1983,.14129837,.02354973,.12559855,.039249547,.17269802,.070649184,.10204883,.18054792,.12559855,.90273964,.0078499094,.19624774,.02354973,1.0989873,1.1931863,.02354973,.015699819,.39249548,.72219169,.51809406,.21979748,.4866944,.29044667,.015699819,.12559855,.031399637,.070649184,.12559855,.039249547,2.2607739,.27474684,.054949369,.10989874,.15699819,.031399637,.0078499094,4.3174505,.18839784,.10989874
11,1983,.2176687,.030023267,.1801396,.05254072,.23268032,.090069801,.015011634,.27771524,.10508144,.95323879,.015011634,.12009307,0,1.3660587,1.4561285,.030023267,.030023267,.27771524,1.0883435,.6229828,.42783156,.46536064,.20265706,.0075058169,.14261052,.02251745,.082563989,.082563989,.060046535,2.379344,.33776176,.1351047,.060046535,.23268032,.05254072,.0075058169,4.5710425,.082563989,.090069801
12,1983,.153787,.0461361,.28450596,.03844675,.11534026,.1230296,.076893501,.1230296,.061514802,.62283736,.03844675,.14609766,.053825453,1.0073049,1.0534409,.0076893503,.0461361,.29219532,1.1534026,.66128415,.19223376,.1384083,.1384083,.03844675,.076893501,.053825453,.02306805,.053825453,.0922722,1.4686658,.28450596,.21530181,.10765091,.08458285,.015378701,0,3.9830835,.061514802,.13071896
1,1984,.069697201,.023232402,.1626268,.015488268,.069697201,.046464805,.061953072,.23232402,.038720667,.41818324,.015488268,.22457989,.13165027,.69697207,.57306588,.023232402,0,.24006815,.58081001,.27878881,.23232402,.24781229,.14713854,.0077441339,.077441335,.030976536,.038720667,.023232402,.054208938,1.502362,.21683575,.51111281,.038720667,.069697201,.092929609,.015488268,3.5003486,.046464805,.24006815
2,1984,.11155379,.047808766,.047808766,.11155379,.087649405,.11952192,.0079681277,.15139443,.015936255,.26294822,0,.047808766,.0079681277,.63745022,.58167332,.0079681277,.023904383,.1434263,.81274903,.31872511,.15139443,.21513945,.039840639,0,.063745022,.0079681277,.0079681277,.031872511,.047808766,1.1394422,.34262949,.055776894,.07171315,.039840639,.0079681277,.0079681277,3.059761,.087649405,.11952192
3,1984,.043585647,.014528548,.072642744,0,.065378472,.20339967,.079907015,.12349267,.043585647,.30509952,0,.087171294,.0072642742,.46491355,.3922708,.0072642742,.0072642742,.18887113,.45764929,.18887113,.15254976,.13802122,.13802122,0,.15981403,.014528548,.021792823,.043585647,.058114193,1.0242627,.20339967,.079907015,.050849918,.17434259,.021792823,.0072642742,2.8839169,0,.14528549
4,1984,.081766151,.014866573,.059466291,.044599719,.037166432,.044599719,.059466291,.28246489,.052033003,.30476475,.029733146,.044599719,.02229986,.46086374,.56492978,.014866573,.02229986,.28246489,.46829703,.14123245,.25273174,.17096558,.11893258,.014866573,.12636587,.037166432,.0074332864,.02229986,.059466291,1.2339255,.066899575,.044599719,.11149929,.089199439,.059466291,.02229986,2.9733145,.029733146,.1635323
5,1984,.094320558,.02694873,.087583371,.013474365,.12800647,.020211548,.033685911,.28969884,.11453211,.37728223,.033685911,.14821802,.02694873,.56592333,.59960926,.013474365,.020211548,.31664759,.6130836,.24253857,.34359631,.14148083,.26275012,.033685911,.11453211,.033685911,.040423095,.08084619,.020211548,1.5765007,.53223741,.10105774,.053897459,.094320558,.053897459,.047160279,3.1664758,.13474365,.08084619
6,1984,.076644368,.0069676698,.076644368,.048773691,.18115942,.11148272,.04180602,.20206243,.062709033,.46683389,.0069676698,.13935339,.090579711,.62012261,.68979931,.01393534,0,.43199554,.32748049,.24386846,.34141582,.15328874,.10451505,0,.18115942,.027870679,.034838349,.076644368,.055741359,1.498049,.41806021,.069676697,.034838349,.14632107,.034838349,.090579711,3.1284838,.076644368,.16025642
7,1984,.10843635,.086749077,.086749077,.057832718,.086749077,.13012362,.021687269,.15181088,.036145449,.24578905,0,.079519987,.028916359,.32530904,.48434901,.021687269,.057832718,.2819345,.37591267,.13012362,.23133087,.14458179,.079519987,.028916359,.11566544,.043374538,.065061808,.10120726,.036145449,.93255258,.13735271,.021687269,.072290897,.10120726,.014458179,.014458179,2.2410178,.065061808,.050603628
8,1984,.033878207,.025408655,.076225966,.042347759,.059286863,.042347759,.025408655,.09316507,.10163462,.36419073,.0084695518,.14398238,.033878207,.48276445,.55899042,0,.016939104,.32184297,.30490386,.18633014,.16092148,.076225966,.12704328,0,.12704328,.016939104,.09316507,.0084695518,.025408655,.98246801,.2286779,.050817311,.033878207,.033878207,.0084695518,0,2.4477005,.076225966,.059286863
9,1984,.074871317,.018717829,.074871317,.028076744,.13102481,.028076744,.028076744,.14038372,.10294805,.41179222,.0093589146,.13102481,.074871317,.54281706,.4492279,.037435658,.028076744,.26204962,.50538141,.18717828,.20589611,.14974263,.20589611,0,.093589142,.074871317,.065512404,.0093589146,.028076744,1.1979411,.13102481,.084230229,.028076744,.046794571,.018717829,.0093589146,3.2475433,.10294805,.093589142
10,1984,.080071174,.026690392,.088967972,.080071174,.017793594,.026690392,.062277582,.18683274,.10676157,.37366548,.008896797,.062277582,0,.32918149,.56049824,.035587188,.008896797,.18683274,.51601422,.18683274,.088967972,.17793594,.14234875,.008896797,.080071174,.053380784,.008896797,.088967972,.035587188,1.2544484,.044483986,.035587188,.071174376,.080071174,.035587188,.017793594,3.2473309,.088967972,.22241993
