Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea,THREATS_GPR_AI,ACTS_GPR_AI
1960-07-28,99.93,15.51,0.00,106.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,109.64,76.21
1960-07-29,159.42,103.25,0.00,169.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191.80,124.52
1960-07-30,120.62,46.43,0.00,128.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.40,107.83
1960-07-31,71.01,50.33,0.00,75.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.53,51.70
1960-08-01,186.63,126.48,188.11,186.53,0.00,0.00,0.00,0.00,188.11,0.00,0.00,0.00,186.65,161.41
1960-08-02,199.67,108.71,70.73,208.10,0.00,0.00,70.73,0.00,0.00,0.00,0.00,0.00,238.87,118.96
1960-08-03,172.67,113.80,148.09,174.28,74.04,0.00,0.00,0.00,74.04,0.00,0.00,0.00,195.92,124.53
1960-08-04,114.85,84.14,0.00,122.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.58,60.13
1960-08-05,183.27,170.69,74.04,190.41,0.00,74.04,74.04,0.00,0.00,0.00,0.00,0.00,239.74,129.61
1960-08-06,134.27,135.40,264.31,125.76,0.00,0.00,0.00,0.00,264.31,0.00,0.00,0.00,184.04,74.08
1960-08-07,96.19,91.86,53.13,99.00,0.00,0.00,53.13,0.00,0.00,53.13,0.00,0.00,137.81,52.88
1960-08-08,247.78,203.15,288.40,245.13,0.00,0.00,288.40,0.00,0.00,288.40,0.00,0.00,344.74,138.58
1960-08-09,221.73,164.40,142.62,226.90,0.00,0.00,142.62,0.00,0.00,142.62,0.00,0.00,290.49,159.09
1960-08-10,250.04,165.76,71.90,261.69,0.00,0.00,71.90,0.00,0.00,71.90,0.00,0.00,297.90,204.83
1960-08-11,172.99,81.82,0.00,184.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.35,123.20
1960-08-12,159.84,75.68,0.00,170.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.88,119.44
1960-08-13,125.24,229.92,138.10,124.40,0.00,0.00,0.00,0.00,138.10,0.00,0.00,0.00,123.40,135.87
1960-08-14,95.53,48.24,0.00,101.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,113.64,70.67
1960-08-15,149.06,101.81,88.33,153.03,0.00,0.00,0.00,88.33,0.00,88.33,0.00,0.00,142.99,136.42
1960-08-16,157.38,124.32,71.90,162.97,0.00,0.00,0.00,0.00,71.90,0.00,0.00,0.00,202.77,135.73
1960-08-17,202.37,107.83,0.00,215.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.52,183.02
1960-08-18,140.50,191.93,0.00,149.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.52,101.44
1960-08-19,175.14,225.50,0.00,186.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,173.09,156.41
1960-08-20,115.97,108.91,0.00,123.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,121.46,133.21
1960-08-21,88.29,52.15,81.44,88.74,0.00,0.00,0.00,0.00,54.29,27.15,0.00,0.00,114.36,77.33
1960-08-22,253.97,180.69,0.00,270.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,294.72,232.43
1960-08-23,199.14,73.63,306.61,192.11,0.00,76.65,0.00,153.31,76.65,229.96,0.00,0.00,285.56,92.08
1960-08-24,183.14,124.83,0.00,195.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,216.18,126.38
1960-08-25,112.92,107.58,240.00,104.61,0.00,80.00,0.00,0.00,0.00,240.00,0.00,0.00,154.58,68.65
1960-08-26,189.14,111.89,0.00,201.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.01,87.46
1960-08-27,120.20,148.76,0.00,128.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,136.39,96.93
1960-08-28,86.70,96.42,55.77,88.73,0.00,0.00,27.88,0.00,55.77,0.00,0.00,0.00,113.59,52.64
1960-08-29,201.36,57.30,0.00,214.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,204.24,211.58
1960-08-30,226.02,66.85,87.00,235.11,0.00,0.00,0.00,0.00,87.00,0.00,0.00,0.00,245.35,191.11
1960-08-31,198.19,113.96,197.73,198.22,0.00,0.00,131.82,0.00,65.91,131.82,0.00,0.00,259.30,149.30
1960-09-01,113.25,135.06,322.22,99.59,175.76,0.00,0.00,0.00,146.47,0.00,0.00,0.00,136.15,92.00
1960-09-02,185.09,97.24,63.27,193.05,0.00,0.00,0.00,0.00,63.27,0.00,0.00,0.00,244.52,89.04
1960-09-03,127.87,80.66,93.30,130.13,0.00,0.00,0.00,0.00,93.30,0.00,0.00,0.00,172.16,68.85
1960-09-04,111.38,77.48,28.81,116.78,0.00,0.00,0.00,0.00,28.81,0.00,0.00,0.00,155.46,77.12
1960-09-05,97.82,59.54,0.00,104.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,103.28,65.34
1960-09-06,248.83,232.13,161.11,254.56,0.00,0.00,0.00,0.00,80.56,80.56,0.00,0.00,297.29,174.19
1960-09-07,165.05,121.31,70.16,171.26,0.00,0.00,0.00,0.00,70.16,0.00,0.00,0.00,195.42,113.18
1960-09-08,111.38,128.86,0.00,118.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.11,73.13
1960-09-09,183.22,148.02,0.00,195.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.66,133.33
1960-09-10,117.17,100.03,0.00,124.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.63,74.47
1960-09-11,82.94,78.82,96.53,82.05,0.00,0.00,0.00,0.00,72.40,24.13,0.00,0.00,111.75,49.70
1960-09-12,162.57,64.28,0.00,173.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,206.79,140.69
1960-09-13,179.48,99.15,0.00,191.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236.16,83.51
1960-09-14,133.97,61.67,64.21,138.53,0.00,0.00,0.00,0.00,64.21,0.00,0.00,0.00,187.78,81.54
1960-09-15,125.13,42.62,31.69,131.24,0.00,0.00,0.00,0.00,31.69,0.00,0.00,0.00,154.49,81.59
1960-09-16,202.86,81.82,182.52,204.19,0.00,0.00,0.00,0.00,182.52,0.00,0.00,0.00,235.12,139.91
1960-09-17,175.72,179.83,0.00,187.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,207.05,122.84
1960-09-18,90.98,54.18,43.39,94.09,0.00,21.70,21.70,0.00,21.70,0.00,0.00,0.00,113.31,69.25
1960-09-19,237.81,131.37,75.98,248.39,0.00,0.00,0.00,0.00,75.98,0.00,0.00,0.00,267.19,177.34
1960-09-20,111.61,63.74,36.86,116.49,0.00,0.00,0.00,36.86,0.00,36.86,0.00,0.00,154.02,77.18
1960-09-21,194.15,63.31,131.82,198.22,0.00,0.00,0.00,0.00,0.00,65.91,65.91,0.00,277.66,104.06
1960-09-22,130.42,74.43,0.00,138.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.29,89.46
1960-09-23,212.38,178.28,58.00,222.47,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,272.61,115.46
1960-09-24,174.51,259.63,126.70,177.64,42.23,0.00,0.00,0.00,84.47,0.00,42.23,0.00,226.44,84.07
1960-09-25,98.01,74.87,22.93,102.92,0.00,22.93,0.00,0.00,0.00,22.93,22.93,0.00,140.48,41.70
1960-09-26,164.98,114.77,0.00,175.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.20,58.95
1960-09-27,241.48,222.85,0.00,257.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.22,128.81
1960-09-28,186.31,195.86,0.00,198.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.04,79.32
1960-09-29,114.31,101.91,106.10,114.84,0.00,0.00,0.00,0.00,0.00,106.10,0.00,0.00,142.83,67.98
1960-09-30,201.74,144.81,0.00,214.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,277.75,94.86
1960-10-01,179.26,84.78,126.09,182.74,0.00,0.00,0.00,0.00,0.00,63.04,0.00,0.00,263.39,64.91
1960-10-02,75.96,36.58,0.00,80.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,96.96,41.67
1960-10-03,192.61,101.29,0.00,205.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254.39,90.49
1960-10-04,167.97,137.72,0.00,178.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.70,85.00
1960-10-05,154.81,111.84,0.00,164.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.95,55.50
1960-10-06,88.38,143.37,39.28,91.59,0.00,39.28,0.00,0.00,0.00,0.00,0.00,0.00,118.97,48.53
1960-10-07,154.76,96.89,0.00,164.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.49,58.42
1960-10-08,111.12,59.39,0.00,118.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.37,45.47
1960-10-09,70.30,25.07,0.00,74.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.90,30.61
1960-10-10,197.74,154.76,0.00,210.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.79,107.83
1960-10-11,179.32,151.94,0.00,191.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,243.24,97.27
1960-10-12,219.89,258.13,0.00,234.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,290.04,101.46
1960-10-13,148.44,175.17,0.00,158.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191.79,80.85
1960-10-14,181.01,171.13,0.00,192.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.16,110.07
1960-10-15,121.88,141.01,0.00,129.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.27,88.92
1960-10-16,91.79,68.78,47.74,94.67,23.87,23.87,0.00,0.00,23.87,0.00,0.00,0.00,109.69,55.71
1960-10-17,168.17,76.67,0.00,179.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200.08,104.10
1960-10-18,163.62,121.31,70.16,169.73,0.00,0.00,0.00,0.00,0.00,70.16,0.00,0.00,214.96,105.96
1960-10-19,152.73,118.54,0.00,162.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.45,97.42
1960-10-20,146.56,145.34,44.50,153.24,0.00,0.00,44.50,0.00,0.00,44.50,0.00,0.00,198.32,74.84
1960-10-21,211.74,109.80,0.00,225.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.75,74.11
1960-10-22,168.05,98.64,0.00,179.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.39,101.82
1960-10-23,91.65,77.42,23.71,96.09,0.00,0.00,0.00,0.00,0.00,0.00,23.71,0.00,132.06,36.61
1960-10-24,192.36,227.59,0.00,204.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193.34,137.23
1960-10-25,216.54,203.36,132.32,222.05,0.00,66.16,0.00,0.00,66.16,0.00,0.00,66.16,308.66,84.02
1960-10-26,222.63,129.06,67.18,232.80,0.00,0.00,0.00,0.00,0.00,0.00,67.18,0.00,266.65,147.57
1960-10-27,173.16,135.52,0.00,184.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,235.36,58.51
1960-10-28,193.38,131.60,68.50,201.55,0.00,0.00,0.00,0.00,68.50,0.00,0.00,0.00,231.35,124.62
1960-10-29,118.11,144.35,210.91,112.04,0.00,0.00,0.00,0.00,210.91,0.00,0.00,0.00,158.34,81.44
1960-10-30,80.87,68.22,0.00,86.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.91,55.25
1960-10-31,181.76,177.80,0.00,193.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,232.01,108.01
1960-11-01,118.65,24.76,64.44,122.19,0.00,0.00,64.44,0.00,0.00,64.44,0.00,0.00,157.06,50.87
1960-11-02,192.58,137.20,0.00,205.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,278.04,86.91
1960-11-03,106.47,167.87,0.00,113.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.98,65.20
1960-11-04,138.42,139.28,0.00,147.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,149.35,114.05
1960-11-05,108.45,87.05,0.00,115.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.07,45.10
1960-11-06,64.51,62.68,0.00,68.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.36,35.83
1960-11-07,138.33,79.21,82.47,141.98,0.00,0.00,0.00,0.00,82.47,0.00,0.00,0.00,163.65,93.40
1960-11-08,140.78,87.31,0.00,149.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.01,109.19
1960-11-09,142.38,156.47,222.13,137.16,0.00,0.00,0.00,0.00,148.09,0.00,74.04,0.00,180.45,94.03
1960-11-10,85.47,101.60,0.00,91.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,97.59,50.83
1960-11-11,147.33,195.91,63.74,152.80,0.00,0.00,0.00,0.00,0.00,0.00,63.74,0.00,126.49,124.69
1960-11-12,169.04,206.50,67.18,175.70,0.00,0.00,0.00,0.00,0.00,0.00,67.18,0.00,140.34,172.94
1960-11-13,73.72,63.29,41.18,75.84,0.00,0.00,0.00,0.00,41.18,0.00,0.00,0.00,87.47,53.71
1960-11-14,154.55,146.61,76.32,159.67,0.00,0.00,0.00,0.00,0.00,76.32,0.00,0.00,143.48,162.40
1960-11-15,156.16,105.70,68.78,161.88,0.00,68.78,0.00,0.00,0.00,0.00,0.00,0.00,181.98,143.99
1960-11-16,125.19,80.69,0.00,133.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,169.21,63.84
1960-11-17,126.17,105.97,0.00,134.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.85,84.33
1960-11-18,162.91,167.14,0.00,173.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,221.35,80.39
1960-11-19,134.51,154.68,59.64,139.40,0.00,0.00,0.00,0.00,0.00,59.64,0.00,0.00,174.42,92.12
1960-11-20,75.92,78.71,0.00,80.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98.17,37.22
1960-11-21,159.11,123.23,160.37,159.02,0.00,0.00,0.00,0.00,0.00,160.37,0.00,0.00,201.00,82.56
1960-11-22,185.90,108.27,0.00,198.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,213.38,132.98
1960-11-23,130.93,107.44,0.00,139.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.43,78.92
1960-11-24,101.25,68.62,51.03,104.53,0.00,0.00,0.00,0.00,51.03,0.00,0.00,0.00,158.11,61.30
1960-11-25,206.78,143.26,82.86,214.89,0.00,0.00,0.00,0.00,82.86,0.00,0.00,0.00,291.36,93.85
1960-11-26,137.35,110.96,72.20,141.61,0.00,0.00,72.20,0.00,0.00,72.20,0.00,0.00,158.36,81.78
1960-11-27,67.10,62.56,23.26,69.96,0.00,0.00,0.00,0.00,23.26,0.00,0.00,0.00,90.71,45.51
1960-11-28,159.45,136.13,0.00,169.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,191.88,110.80
1960-11-29,146.03,122.44,63.74,151.41,0.00,0.00,0.00,63.74,0.00,0.00,0.00,0.00,175.31,100.63
1960-11-30,137.33,105.28,274.02,128.39,0.00,0.00,0.00,274.02,0.00,68.50,0.00,0.00,135.95,122.26
1960-12-01,127.19,144.50,200.58,122.40,0.00,0.00,0.00,50.14,50.14,150.43,0.00,0.00,137.92,104.99
1960-12-02,155.64,107.83,124.73,157.66,0.00,0.00,0.00,0.00,0.00,62.37,124.73,0.00,178.05,119.87
1960-12-03,116.55,78.88,0.00,124.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.78,128.60
1960-12-04,59.52,39.92,56.68,59.70,0.00,0.00,0.00,37.79,0.00,37.79,0.00,0.00,65.12,49.28
1960-12-05,153.77,133.71,69.60,159.27,0.00,69.60,0.00,0.00,0.00,0.00,69.60,0.00,113.89,145.72
1960-12-06,142.95,134.25,69.88,147.72,0.00,0.00,0.00,0.00,69.88,0.00,0.00,0.00,158.14,110.33
1960-12-07,157.75,139.28,131.82,159.44,0.00,0.00,0.00,0.00,0.00,0.00,131.82,0.00,213.41,95.01
1960-12-08,120.73,63.24,0.00,128.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,138.35,98.46
1960-12-09,134.55,68.92,119.59,135.53,0.00,0.00,0.00,0.00,59.79,59.79,0.00,0.00,141.56,121.08
1960-12-10,169.60,167.66,109.09,173.56,0.00,0.00,0.00,0.00,109.09,0.00,0.00,0.00,178.51,181.60
1960-12-11,79.40,47.14,44.62,81.68,0.00,0.00,0.00,0.00,44.62,0.00,0.00,0.00,82.33,69.68
1960-12-12,179.62,77.38,80.56,186.09,0.00,0.00,0.00,0.00,0.00,0.00,80.56,0.00,159.87,171.42
1960-12-13,198.05,143.07,293.39,191.82,0.00,90.27,0.00,0.00,135.41,0.00,157.98,0.00,223.94,199.85
1960-12-14,185.86,202.18,93.55,191.90,0.00,0.00,0.00,0.00,93.55,0.00,0.00,0.00,201.53,183.02
1960-12-15,165.95,96.74,0.00,176.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.57,153.62
1960-12-16,178.64,151.37,65.66,186.03,0.00,0.00,0.00,0.00,65.66,0.00,0.00,0.00,148.59,191.56
1960-12-17,116.91,107.83,0.00,124.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.03,112.09
1960-12-18,98.59,59.21,28.02,103.20,0.00,28.02,0.00,0.00,0.00,0.00,28.02,0.00,110.24,85.59
1960-12-19,201.59,147.91,0.00,214.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.53,140.05
1960-12-20,128.92,118.44,68.50,132.87,0.00,0.00,68.50,0.00,0.00,68.50,0.00,0.00,169.34,84.64
1960-12-21,151.63,96.54,125.63,153.33,0.00,0.00,0.00,0.00,62.82,0.00,0.00,0.00,170.59,118.58
1960-12-22,120.72,81.82,60.84,124.64,60.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.86,96.06
1960-12-23,115.68,83.57,72.50,118.50,0.00,72.50,0.00,0.00,0.00,0.00,72.50,0.00,108.54,107.00
1960-12-24,117.63,129.12,0.00,125.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,166.40,61.52
1960-12-25,67.57,69.12,32.71,69.85,0.00,32.71,32.71,0.00,0.00,0.00,0.00,0.00,84.27,47.15
1960-12-26,128.92,118.44,68.50,132.87,68.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,145.49,103.45
1960-12-27,164.72,195.59,0.00,175.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177.23,146.13
1960-12-28,180.32,147.26,76.65,187.10,0.00,0.00,0.00,0.00,76.65,0.00,0.00,0.00,210.83,144.70
1960-12-29,161.46,126.36,0.00,172.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181.12,121.08
1960-12-30,147.39,88.35,0.00,157.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.78,131.55
1960-12-31,166.31,102.18,0.00,177.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,182.54,119.96
1961-01-01,116.21,93.55,0.00,123.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,154.84,65.74
1961-01-02,150.75,186.80,0.00,160.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.40,107.15
1961-01-03,232.92,154.04,160.37,237.66,0.00,0.00,0.00,0.00,160.37,0.00,0.00,0.00,309.88,176.14
1961-01-04,249.01,151.32,0.00,265.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,249.30,213.82
1961-01-05,207.44,159.68,0.00,221.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254.67,159.76
1961-01-06,208.09,102.85,0.00,221.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,226.01,188.35
1961-01-07,203.03,156.88,0.00,216.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.26,148.76
1961-01-08,89.84,96.29,23.87,94.15,0.00,0.00,0.00,0.00,23.87,0.00,0.00,0.00,108.86,72.09
1961-01-09,143.30,108.53,56.49,148.98,56.49,0.00,0.00,0.00,56.49,0.00,0.00,0.00,178.99,98.89
1961-01-10,144.47,49.16,51.18,150.57,0.00,0.00,51.18,0.00,0.00,51.18,0.00,0.00,187.09,105.39
1961-01-11,133.18,154.96,0.00,141.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.44,118.65
1961-01-12,146.03,149.99,0.00,155.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186.40,112.93
1961-01-13,136.06,136.90,0.00,144.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,128.19,126.37
1961-01-14,92.32,160.88,0.00,98.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,92.33,91.02
1961-01-15,75.13,66.15,22.96,78.54,0.00,22.96,0.00,0.00,0.00,22.96,0.00,0.00,92.71,40.97
1961-01-16,156.98,157.68,0.00,167.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,144.31,160.57
1961-01-17,124.99,153.10,0.00,133.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164.17,75.22
1961-01-18,141.85,148.02,64.21,146.93,0.00,0.00,0.00,0.00,64.21,0.00,0.00,0.00,172.13,99.17
1961-01-19,91.08,117.98,0.00,97.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,101.56,52.70
1961-01-20,122.28,45.48,0.00,130.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,150.42,79.22
1961-01-21,114.58,125.92,0.00,122.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.85,85.90
1961-01-22,64.50,53.84,0.00,68.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78.06,42.49
1961-01-23,152.02,34.82,0.00,161.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,170.38,108.87
1961-01-24,156.40,139.28,0.00,166.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,162.92,142.52
1961-01-25,148.00,149.33,0.00,157.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,143.64,133.40
1961-01-26,127.42,29.67,51.48,132.39,0.00,0.00,0.00,0.00,51.48,0.00,0.00,0.00,125.46,104.25
1961-01-27,150.64,75.12,0.00,160.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,158.83,143.15
1961-01-28,113.73,122.30,42.44,118.39,0.00,0.00,0.00,0.00,42.44,0.00,0.00,0.00,109.34,125.27
1961-01-29,67.85,45.51,26.32,70.56,26.32,26.32,0.00,0.00,0.00,0.00,0.00,0.00,79.74,46.98
1961-01-30,147.29,32.93,0.00,156.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.34,179.46
1961-01-31,157.11,143.63,135.94,158.50,0.00,0.00,0.00,0.00,135.94,0.00,0.00,0.00,177.48,118.98
1961-02-01,123.64,129.02,61.05,127.73,0.00,0.00,0.00,0.00,0.00,61.05,0.00,0.00,140.29,113.16
1961-02-02,120.51,62.87,0.00,128.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,148.13,84.25
1961-02-03,134.02,175.93,70.45,138.17,0.00,0.00,0.00,0.00,70.45,0.00,0.00,0.00,139.80,111.22
1961-02-04,133.32,47.25,0.00,142.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,139.14,122.40
1961-02-05,80.65,70.69,0.00,85.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,93.34,55.93
1961-02-06,140.46,164.89,0.00,149.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,160.28,104.45
1961-02-07,99.02,50.27,0.00,105.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.21,67.36
1961-02-08,140.26,113.31,73.73,144.61,0.00,0.00,0.00,0.00,73.73,0.00,0.00,0.00,174.55,101.22
1961-02-09,110.66,75.00,0.00,117.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,137.86,68.91
1961-02-10,124.26,36.47,63.27,128.24,0.00,63.27,0.00,0.00,0.00,0.00,0.00,0.00,136.58,86.87
1961-02-11,109.32,47.75,0.00,116.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,134.14,72.52
1961-02-12,64.45,32.59,48.47,65.49,0.00,0.00,0.00,0.00,24.23,0.00,24.23,0.00,86.06,42.42
1961-02-13,131.94,86.45,0.00,140.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146.23,95.25
1961-02-14,191.66,90.00,66.92,199.82,0.00,0.00,0.00,0.00,66.92,0.00,0.00,0.00,216.69,167.68
1961-02-15,214.77,183.36,0.00,228.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,273.51,191.51
1961-02-16,234.49,112.93,0.00,249.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.76,199.74
1961-02-17,166.01,198.19,68.78,172.37,0.00,0.00,0.00,0.00,68.78,0.00,0.00,0.00,210.71,103.86
1961-02-18,141.38,151.41,141.46,141.38,0.00,0.00,0.00,0.00,60.63,80.84,0.00,0.00,160.42,141.50
1961-02-19,85.05,83.81,0.00,90.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108.12,61.66
1961-02-20,204.07,193.14,0.00,217.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,285.40,135.37
1961-02-21,159.06,85.71,63.74,165.30,0.00,0.00,0.00,0.00,63.74,0.00,0.00,0.00,208.59,100.63
1961-02-22,169.69,142.52,67.44,176.38,67.44,67.44,0.00,0.00,0.00,0.00,0.00,0.00,206.63,164.35
1961-02-23,144.68,96.19,62.59,150.05,0.00,0.00,0.00,0.00,0.00,62.59,0.00,0.00,220.09,88.08
1961-02-24,151.38,51.23,66.67,156.91,0.00,0.00,0.00,0.00,66.67,0.00,0.00,0.00,220.50,77.80
1961-02-25,145.20,96.54,0.00,154.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.95,68.99
1961-02-26,89.88,67.53,50.22,92.48,25.11,0.00,0.00,0.00,50.22,0.00,0.00,0.00,125.88,62.05
1961-02-27,189.96,155.88,180.31,190.59,0.00,0.00,0.00,90.16,90.16,90.16,0.00,0.00,238.56,139.25
1961-02-28,153.60,55.48,0.00,163.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,203.61,101.60
1961-03-01,177.97,177.49,102.66,182.89,0.00,0.00,102.66,0.00,0.00,102.66,0.00,0.00,262.69,92.49
1961-03-02,110.26,112.55,0.00,117.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.46,84.45
1961-03-03,145.36,102.07,66.41,150.53,0.00,0.00,0.00,0.00,66.41,0.00,0.00,0.00,164.17,102.58
