Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
1960-01-01,116.35,83.01,22.59,122.48,3.65,2.21,2.21,0.0,17.7,0.0,0.0,0.0
1960-02-01,129.76,115.2,48.7,135.06,23.06,2.21,7.19,0.0,9.21,16.19,2.45,0.0
1960-03-01,112.5,90.54,12.41,119.04,3.81,2.12,2.12,0.0,2.19,4.29,0.0,0.0
1960-04-01,120.21,111.91,12.85,127.23,0.77,0.0,0.0,0.0,11.36,0.0,0.72,0.0
1960-05-01,153.26,127.65,15.72,162.26,5.43,3.84,2.3,0.0,4.01,0.0,3.21,0.0
1960-06-01,140.76,108.1,36.13,147.6,0.76,5.27,22.55,3.88,6.75,23.99,2.01,0.0
1960-07-01,159.29,104.12,92.44,163.66,0.0,20.19,40.49,12.71,31.24,59.13,2.08,0.0
1960-08-01,166.46,122.4,82.85,171.92,2.39,7.44,27.76,7.79,34.71,41.07,0.0,0.0
1960-09-01,156.08,115.62,57.19,162.55,7.27,1.49,0.72,1.23,35.78,11.22,4.37,0.0
1960-10-01,155.37,125.26,26.79,163.78,0.77,4.17,1.44,0.0,11.92,5.73,2.93,2.13
1960-11-01,133.09,114.56,49.11,138.58,0.0,2.29,4.55,11.26,14.3,16.72,6.83,0.0
1960-12-01,141.75,111.86,64.29,146.81,4.17,9.45,3.26,2.84,24.76,12.22,21.46,0.0
1961-01-01,140.79,112.99,20.49,148.66,2.67,1.59,1.65,0.0,17.25,2.39,0.0,0.0
1961-02-01,141.19,102.01,38.75,147.89,3.31,4.67,0.0,3.22,22.7,10.52,0.87,0.0
1961-03-01,147.89,118.04,47.54,154.45,0.0,0.0,17.45,0.0,26.42,13.66,9.57,0.0
1961-04-01,193.68,173.82,30.78,204.33,4.45,2.2,4.45,0.0,8.2,16.76,2.2,0.0
1961-05-01,167.2,137.59,31.02,176.1,5.47,4.36,0.88,0.0,21.89,0.73,3.15,0.0
1961-06-01,164.5,131.37,75.61,170.31,48.32,1.97,0.0,0.0,16.41,4.77,6.11,0.0
1961-07-01,199.85,181.31,167.65,201.96,119.48,6.08,0.97,0.0,46.61,0.97,1.88,0.0
1961-08-01,218.98,216.76,53.64,229.79,7.8,7.47,10.75,0.0,28.47,9.24,0.0,0.0
1961-09-01,224.58,234.59,42.54,236.48,6.16,8.15,0.0,0.0,21.45,9.34,4.64,0.0
1961-10-01,191.88,166.74,14.92,203.45,0.0,2.2,0.0,0.0,8.46,2.08,2.18,0.0
1961-11-01,187.59,165.05,30.56,197.86,5.36,9.83,4.62,4.63,15.97,2.31,4.74,0.0
1961-12-01,197.93,181.29,75.5,205.93,28.41,6.59,0.0,6.56,22.41,6.05,10.97,0.0
1962-01-01,148.04,136.09,41.24,155.03,2.27,2.13,1.86,1.86,21.53,7.83,9.53,0.0
1962-02-01,151.53,141.52,21.35,160.04,0.0,0.0,0.0,0.0,16.84,2.06,2.45,0.0
1962-03-01,152.66,156.55,40.29,160.01,7.14,0.0,0.0,0.0,31.22,3.9,0.0,0.0
1962-04-01,145.71,146.38,35.93,152.89,4.4,0.81,0.81,1.6,16.76,0.8,11.55,0.0
1962-05-01,150.51,138.41,24.89,158.73,3.55,0.0,0.0,7.94,5.93,3.99,6.71,0.0
1962-06-01,133.79,120.92,36.38,140.16,2.35,0.75,0.0,3.47,23.84,0.0,5.97,0.0
1962-07-01,134.1,115.95,32.87,140.72,1.71,5.48,0.0,1.87,24.68,0.85,0.86,0.0
1962-08-01,134.9,98.97,14.44,142.77,4.01,1.72,0.0,2.58,0.79,7.33,1.53,0.0
1962-09-01,160.02,137.06,23.81,168.92,6.84,12.39,0.75,0.0,3.78,4.19,0.0,0.0
1962-10-01,245.7,295.33,103.82,254.97,12.96,21.73,19.26,32.42,3.09,60.38,4.2,0.0
1962-11-01,190.24,217.41,133.35,193.96,11.55,10.41,15.1,24.16,8.1,43.08,51.69,0.0
1962-12-01,176.45,184.05,126.32,179.73,0.0,19.25,0.0,2.34,9.92,14.94,98.29,0.0
1963-01-01,167.09,150.87,46.01,175.0,8.27,3.12,0.0,7.62,9.43,5.46,20.01,0.0
1963-02-01,178.58,188.22,177.27,178.66,63.69,5.58,10.92,62.53,14.02,55.03,21.72,0.0
1963-03-01,157.65,144.17,127.0,159.66,38.33,18.56,14.4,9.82,14.64,59.11,6.67,0.0
1963-04-01,142.06,142.55,52.88,147.89,8.23,4.32,6.24,5.52,4.7,14.63,14.97,0.0
1963-05-01,134.02,127.98,34.13,140.55,11.25,2.41,4.42,1.99,0.63,13.22,11.66,0.0
1963-06-01,123.63,108.63,48.85,128.52,29.03,0.84,1.69,8.2,1.81,17.39,0.0,0.0
1963-07-01,146.33,149.99,21.73,154.47,8.28,0.0,0.0,0.83,9.76,0.0,3.36,0.0
1963-08-01,147.65,161.82,43.07,154.49,14.14,0.0,1.86,7.53,3.99,18.79,3.22,0.0
1963-09-01,149.26,126.05,62.16,154.95,5.95,0.78,0.0,11.03,4.95,16.19,27.42,0.0
1963-10-01,136.06,132.8,47.13,141.87,4.34,0.0,0.0,11.29,23.84,7.58,8.25,0.0
1963-11-01,125.88,124.15,41.12,131.42,14.38,4.56,2.6,6.22,9.89,8.41,8.26,0.0
1963-12-01,110.09,92.55,35.52,114.97,7.38,0.0,0.0,17.78,0.0,15.83,5.9,0.0
1964-01-01,140.23,89.53,32.81,147.25,10.38,0.63,3.67,2.64,2.51,6.39,14.48,0.0
1964-02-01,152.74,102.21,47.82,159.6,10.71,3.39,2.22,2.26,15.08,2.26,16.14,0.0
1964-03-01,133.47,95.83,40.06,139.58,7.5,6.13,1.94,8.79,2.6,15.14,11.6,0.0
1964-04-01,126.81,95.0,35.47,132.78,15.26,0.0,0.0,2.41,2.13,4.11,11.56,0.0
1964-05-01,150.98,98.16,57.58,157.08,27.56,4.19,0.72,0.0,21.98,7.24,9.31,2.05
1964-06-01,145.47,126.83,32.55,152.85,5.12,4.88,2.67,0.0,5.69,0.0,14.89,0.0
1964-07-01,157.08,152.05,26.91,165.59,1.62,1.75,1.75,2.71,7.18,2.71,14.41,0.0
1964-08-01,174.69,160.77,60.95,182.13,11.51,2.18,7.36,0.0,14.6,0.0,40.21,0.0
1964-09-01,141.54,118.48,69.52,146.25,17.45,1.97,7.61,0.0,3.45,5.47,41.17,0.0
1964-10-01,123.57,126.58,5.68,131.28,0.0,0.0,0.0,2.23,0.68,0.0,3.45,0.0
1964-11-01,141.73,112.42,18.36,149.8,3.89,0.0,0.0,1.87,1.81,6.08,8.65,0.0
1964-12-01,131.18,124.37,49.59,136.52,12.06,0.0,10.54,1.5,17.58,4.22,20.4,0.0
1965-01-01,115.87,86.71,32.48,121.32,5.98,1.92,0.0,0.71,9.98,0.0,16.12,0.0
1965-02-01,174.19,114.06,30.84,183.56,2.4,4.33,11.73,0.0,2.4,1.56,26.89,0.0
1965-03-01,152.36,97.09,73.72,157.5,22.65,5.45,17.02,0.0,6.52,2.13,47.28,0.0
1965-04-01,155.92,108.53,42.52,163.33,4.07,4.16,1.55,0.0,0.0,1.97,29.02,0.0
1965-05-01,182.81,139.76,56.16,191.09,3.18,0.0,7.49,0.77,2.18,28.49,20.09,0.0
1965-06-01,156.48,125.55,47.58,163.6,11.12,0.0,11.53,0.0,2.75,9.24,22.7,2.22
1965-07-01,153.71,138.3,48.88,160.57,6.23,0.86,9.08,2.76,4.22,1.7,33.96,0.0
1965-08-01,162.4,134.62,64.15,168.83,6.71,0.0,18.47,0.0,0.0,2.55,52.74,0.0
1965-09-01,201.89,201.87,67.53,210.68,32.44,8.46,0.0,0.0,7.16,2.84,25.32,0.0
1965-10-01,156.77,143.49,25.19,165.37,1.93,0.0,2.52,5.3,0.0,0.0,14.14,0.0
1965-11-01,158.13,123.32,62.09,164.41,2.44,0.0,4.0,0.0,7.17,0.0,32.56,0.0
1965-12-01,167.51,157.88,98.09,172.04,1.47,0.0,10.3,2.22,10.02,3.19,29.21,0.0
1966-01-01,149.85,132.14,53.61,156.14,4.59,0.0,11.56,0.0,8.17,5.02,28.6,0.0
1966-02-01,162.65,142.66,55.79,169.64,5.82,4.17,4.02,0.0,1.62,2.87,37.8,0.0
1966-03-01,143.65,109.2,49.99,149.78,3.54,5.65,4.69,0.0,1.83,0.0,40.81,0.0
1966-04-01,140.5,112.26,143.61,140.29,12.45,2.03,8.79,0.0,1.49,0.0,45.49,0.0
1966-05-01,137.8,116.93,49.3,143.59,4.58,0.0,0.66,0.0,2.54,2.13,32.77,0.0
1966-06-01,137.17,106.64,130.27,137.62,8.12,2.33,18.08,0.0,11.43,6.28,96.2,0.0
1966-07-01,161.14,135.17,370.13,147.48,15.0,21.97,30.19,0.0,35.66,0.0,315.63,0.0
1966-08-01,137.46,117.01,176.91,134.88,4.73,9.69,21.47,0.0,25.76,0.0,140.88,0.0
1966-09-01,138.21,103.92,84.54,141.72,4.31,0.0,4.13,0.0,13.49,3.7,57.01,0.0
1966-10-01,144.02,113.12,62.99,149.32,9.53,0.0,3.71,0.0,15.13,0.0,38.29,0.0
1966-11-01,127.71,112.49,50.74,132.74,20.1,2.07,0.0,0.0,2.56,0.0,19.21,0.0
1966-12-01,143.09,120.03,136.41,143.53,46.01,8.34,0.0,3.57,9.38,3.57,38.99,0.0
1967-01-01,141.37,102.66,83.36,145.16,14.94,2.01,5.43,2.07,8.96,0.0,54.03,0.0
1967-02-01,142.72,124.11,44.17,149.16,7.18,6.94,7.07,0.0,5.84,0.0,28.42,0.0
1967-03-01,143.16,143.23,71.75,147.82,9.04,6.35,13.57,0.0,8.19,10.46,44.15,0.0
1967-04-01,127.06,116.3,65.66,131.07,18.2,2.01,0.0,0.0,13.12,1.49,36.43,0.0
1967-05-01,186.12,161.36,209.05,184.62,146.43,21.51,19.67,3.72,59.42,2.99,39.76,0.0
1967-06-01,249.66,241.42,385.49,240.78,322.12,18.18,45.24,7.1,183.74,4.98,36.89,0.0
1967-07-01,192.02,194.98,216.97,190.38,73.42,16.92,13.52,2.06,114.66,10.74,64.9,0.76
1967-08-01,175.18,161.26,131.08,178.06,28.05,4.48,8.64,0.8,63.99,0.0,48.84,0.0
1967-09-01,146.68,126.82,101.39,149.64,34.49,6.15,3.59,4.39,33.39,4.39,43.14,0.0
1967-10-01,142.08,141.77,109.9,144.19,59.22,3.25,0.72,0.0,57.58,2.69,32.18,0.0
1967-11-01,156.65,131.31,54.76,163.31,20.11,4.96,1.93,0.0,13.01,3.71,18.2,0.0
1967-12-01,144.2,146.57,53.45,150.14,25.97,3.33,3.54,0.0,12.24,4.0,19.11,0.0
1968-01-01,185.51,155.76,51.54,194.27,24.42,7.99,5.15,0.0,17.95,0.87,12.7,0.0
1968-02-01,206.11,183.5,50.8,216.27,17.98,8.73,3.98,0.0,6.14,2.31,23.77,0.0
1968-03-01,158.68,148.41,62.93,164.94,30.02,2.14,17.96,0.0,9.07,0.0,27.17,0.0
1968-04-01,162.17,140.6,39.53,170.19,18.35,2.46,2.12,0.0,11.41,0.0,8.89,0.0
1968-05-01,137.1,120.34,69.93,141.49,23.67,5.97,11.94,0.0,26.05,0.0,22.18,0.0
1968-06-01,121.37,102.0,19.96,128.0,4.21,0.0,3.2,0.0,4.37,0.0,12.24,0.0
1968-07-01,165.85,137.67,66.47,172.35,18.23,9.95,6.17,2.33,21.95,7.46,20.88,0.0
1968-08-01,192.83,159.81,47.56,202.32,13.4,4.09,0.72,2.16,25.24,4.28,8.53,0.0
1968-09-01,162.2,149.7,33.84,170.59,7.89,3.89,0.0,0.87,11.64,2.37,14.05,0.0
1968-10-01,143.49,115.86,43.81,150.01,21.61,8.12,3.45,1.46,16.92,15.03,5.25,0.0
1968-11-01,149.02,113.52,32.8,156.62,15.44,7.66,8.64,1.99,4.04,0.0,13.27,0.0
1968-12-01,129.1,102.61,42.21,134.78,33.75,0.0,0.0,0.0,0.76,0.66,7.04,0.0
1969-01-01,135.21,128.7,51.24,140.7,26.71,2.55,13.02,0.0,10.72,5.04,12.31,0.0
1969-02-01,141.34,130.13,72.2,145.86,30.84,7.16,27.2,2.41,5.19,20.7,13.48,0.0
1969-03-01,162.82,167.27,117.22,165.8,74.53,18.36,13.09,0.0,62.69,7.57,16.48,2.06
1969-04-01,148.92,144.33,73.87,153.83,58.01,1.65,8.18,0.0,30.04,4.18,7.29,0.0
1969-05-01,128.05,110.47,85.03,130.87,37.11,2.51,4.63,1.83,35.14,11.92,8.39,0.0
1969-06-01,130.32,111.28,106.52,131.88,37.83,0.0,10.84,3.13,34.96,26.25,11.85,0.0
1969-07-01,140.74,118.28,73.54,145.13,21.68,8.88,8.92,1.78,21.59,31.71,10.61,0.0
1969-08-01,149.44,124.84,63.98,155.03,46.43,2.39,0.88,0.0,11.25,0.0,15.11,0.0
1969-09-01,144.19,112.79,86.94,147.94,46.71,1.58,8.91,0.0,57.47,7.9,2.2,0.0
1969-10-01,133.87,110.73,46.63,139.58,32.17,2.83,3.7,0.0,14.52,3.83,5.67,0.0
1969-11-01,129.55,134.03,72.62,133.27,47.72,0.77,8.16,0.0,21.02,3.1,9.46,0.0
1969-12-01,139.33,112.9,80.41,143.19,59.09,3.24,3.91,0.0,34.85,1.94,8.12,0.0
1970-01-01,110.3,120.85,78.86,112.36,54.3,2.54,6.05,0.0,55.4,2.2,1.8,0.0
1970-02-01,122.52,119.04,71.23,125.88,64.1,10.23,3.63,0.0,36.24,0.0,2.17,0.0
1970-03-01,139.82,115.57,57.84,145.18,42.81,13.29,6.36,0.0,10.81,0.0,13.31,0.0
1970-04-01,137.39,113.88,30.95,144.35,14.64,0.0,0.0,1.54,7.08,4.32,11.99,0.0
1970-05-01,179.03,159.85,92.06,184.72,73.21,4.38,7.69,0.0,23.34,4.65,16.69,0.0
