Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,THREATS_GPR_AI,ACTS_GPR_AI,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
2006-12-14,54.79,51.86,214.56,44.35,59.28,55.59,131.5,0.0,0.0,0.0,83.06,0.0,83.06,0.0
2006-12-15,69.35,103.74,30.0,71.92,77.29,53.54,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-16,117.88,151.94,225.98,110.81,141.62,106.65,225.98,0.0,0.0,0.0,112.99,0.0,0.0,0.0
2006-12-17,54.41,85.81,40.61,55.31,74.93,48.78,40.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-18,111.3,76.22,0.0,118.58,118.4,93.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-19,146.03,171.42,148.72,145.85,182.95,102.09,99.15,49.57,0.0,0.0,0.0,0.0,49.57,0.0
2006-12-20,114.77,78.1,121.96,114.29,116.07,114.42,121.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-21,89.29,79.32,98.31,88.7,109.87,62.76,98.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-22,93.79,97.87,130.63,91.39,88.69,99.54,52.25,39.19,0.0,0.0,91.44,0.0,39.19,0.0
2006-12-23,159.78,195.2,63.5,166.08,150.35,170.01,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-24,69.22,38.81,101.02,67.15,77.37,66.74,50.51,0.0,0.0,0.0,50.51,0.0,25.25,0.0
2006-12-25,135.4,170.41,204.71,130.86,140.17,131.15,136.47,68.24,0.0,0.0,0.0,0.0,68.24,0.0
2006-12-26,122.15,123.35,64.21,125.94,102.83,154.26,64.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-27,142.17,69.23,257.4,134.63,152.35,144.89,154.44,51.48,0.0,0.0,102.96,0.0,0.0,0.0
2006-12-28,73.38,95.05,82.47,72.79,80.39,73.59,82.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-29,91.37,74.61,77.68,92.26,91.95,106.65,38.84,38.84,0.0,0.0,0.0,0.0,0.0,0.0
2006-12-30,144.42,164.4,213.94,139.87,131.59,149.3,71.31,71.31,0.0,0.0,0.0,0.0,71.31,0.0
2006-12-31,67.8,54.72,77.68,67.15,41.47,95.98,51.79,0.0,0.0,0.0,0.0,25.89,0.0,0.0
2007-01-01,105.01,128.07,0.0,111.87,53.39,144.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-02,94.43,113.7,59.18,96.74,53.57,132.04,59.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-03,87.82,96.51,0.0,93.56,68.37,119.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-04,45.65,95.26,45.08,45.68,42.37,48.74,45.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-05,91.94,81.67,91.1,91.99,91.98,90.68,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-06,136.13,251.49,0.0,145.03,153.83,123.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-07,71.99,50.08,130.34,68.17,56.72,96.18,32.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-08,149.03,219.76,120.42,150.9,163.5,157.05,120.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-09,110.68,179.48,350.34,95.01,86.74,116.24,38.93,233.56,0.0,0.0,0.0,0.0,233.56,0.0
2007-01-10,122.52,167.5,303.27,110.71,146.5,96.28,227.45,75.82,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-11,80.54,101.66,296.35,66.43,90.65,71.2,211.68,42.34,0.0,0.0,63.5,0.0,42.34,0.0
2007-01-12,108.61,191.88,219.03,101.39,110.73,101.04,219.03,0.0,26.28,0.0,0.0,0.0,0.0,0.0
2007-01-13,124.24,136.65,0.0,132.37,131.45,127.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-14,69.37,78.96,102.76,67.18,77.51,75.24,102.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-15,121.16,76.22,170.03,117.96,170.69,64.2,170.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-16,111.42,87.2,151.31,108.82,128.18,107.33,100.87,50.44,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-17,92.41,183.07,0.0,98.46,98.31,94.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-18,53.5,94.94,89.23,51.16,58.79,43.11,89.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-19,66.32,108.57,0.0,70.66,79.74,62.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-20,99.23,91.17,0.0,105.72,104.64,79.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-21,57.94,71.26,33.72,59.53,52.83,62.5,33.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-22,91.4,121.19,332.93,75.61,97.0,63.15,332.93,70.09,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-23,77.18,133.71,36.63,79.83,63.77,84.24,0.0,0.0,36.63,36.63,0.0,36.63,0.0,0.0
2007-01-24,115.03,122.3,141.46,113.3,104.66,112.89,141.46,35.37,35.37,0.0,35.37,0.0,0.0,0.0
2007-01-25,73.02,107.83,74.84,72.91,82.08,67.81,52.39,0.0,0.0,0.0,22.45,0.0,22.45,0.0
2007-01-26,56.53,59.59,28.2,58.39,57.93,56.14,28.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-27,171.08,194.09,56.13,178.6,162.2,175.31,56.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-28,61.0,69.25,98.31,58.56,51.34,75.35,98.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-01-29,93.34,57.8,200.58,86.33,103.0,86.05,150.43,0.0,0.0,0.0,50.14,0.0,0.0,0.0
2007-01-30,101.37,171.79,223.56,93.38,94.7,111.26,111.78,0.0,0.0,0.0,111.78,0.0,111.78,0.0
2007-01-31,71.88,136.31,135.15,67.74,68.23,70.74,0.0,101.36,0.0,33.79,0.0,0.0,0.0,0.0
2007-02-01,53.67,137.1,62.97,53.06,50.42,48.27,62.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-02,80.09,146.24,54.38,81.77,86.14,55.99,54.38,54.38,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-03,145.21,215.33,53.37,151.22,143.09,146.56,53.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-04,40.08,56.47,58.78,38.86,34.11,40.35,58.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-05,87.66,99.19,154.9,83.27,100.67,108.1,51.63,0.0,0.0,0.0,103.26,0.0,103.26,0.0
2007-02-06,106.22,210.8,117.57,105.48,111.2,109.62,78.38,0.0,39.19,0.0,0.0,0.0,0.0,0.0
2007-02-07,92.23,115.49,133.59,89.53,95.35,91.7,33.4,0.0,33.4,0.0,100.19,0.0,0.0,0.0
2007-02-08,49.58,55.71,41.43,50.11,51.93,44.79,41.43,20.71,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-09,58.41,128.17,240.19,46.53,63.18,47.63,160.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-10,125.63,142.01,227.45,118.97,114.83,126.86,227.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-11,56.73,116.3,39.06,57.88,67.31,46.25,0.0,0.0,0.0,0.0,39.06,0.0,39.06,0.0
2007-02-12,128.63,197.86,325.24,115.77,137.77,109.77,271.03,54.21,0.0,0.0,54.21,0.0,0.0,0.0
2007-02-13,109.76,132.53,76.65,111.93,118.76,96.03,38.33,0.0,38.33,0.0,38.33,0.0,38.33,0.0
2007-02-14,123.81,94.04,400.51,105.71,130.15,106.92,133.5,44.5,0.0,0.0,222.51,0.0,44.5,0.0
2007-02-15,72.18,74.8,73.01,72.13,74.56,70.16,73.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-16,86.76,111.61,203.34,79.13,94.06,67.8,29.05,145.24,0.0,87.15,0.0,0.0,0.0,0.0
2007-02-17,93.33,122.3,106.1,92.49,79.42,109.25,106.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-18,59.32,62.68,72.5,58.46,70.68,49.77,72.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-19,128.32,115.27,272.73,118.87,113.94,121.69,163.64,54.55,0.0,0.0,54.55,0.0,54.55,0.0
2007-02-20,105.0,138.05,0.0,111.86,71.48,107.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-21,70.64,133.96,0.0,75.26,60.12,79.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-22,61.9,95.38,55.16,62.34,68.32,57.61,55.16,31.52,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-23,69.23,138.21,106.59,66.78,72.36,63.11,79.94,0.0,0.0,26.65,0.0,26.65,0.0,0.0
2007-02-24,99.88,159.65,311.64,86.03,95.84,101.62,207.76,51.94,0.0,0.0,103.88,0.0,51.94,0.0
2007-02-25,57.6,93.39,81.03,56.06,59.95,63.96,60.77,0.0,20.26,20.26,0.0,20.26,0.0,0.0
2007-02-26,134.84,148.31,138.57,134.6,140.6,134.53,138.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-27,88.8,90.34,144.7,85.15,57.94,106.78,144.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-02-28,101.39,128.31,70.3,103.42,94.24,101.35,35.15,35.15,35.15,0.0,0.0,35.15,0.0,0.0
2007-03-01,42.42,95.62,103.7,38.42,51.27,46.27,103.7,82.96,0.0,0.0,0.0,0.0,82.96,0.0
2007-03-02,65.91,166.87,0.0,70.22,59.51,67.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-03,90.08,144.44,0.0,95.97,89.75,84.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-04,53.71,56.05,20.84,55.86,53.69,53.64,0.0,0.0,20.84,0.0,0.0,0.0,0.0,0.0
2007-03-05,123.51,147.63,54.89,128.0,139.51,113.04,54.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-06,83.4,125.88,0.0,88.85,64.64,91.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-07,87.64,86.64,0.0,93.37,83.74,76.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-08,50.78,121.47,46.84,51.04,45.66,53.05,46.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-09,73.64,144.08,0.0,78.46,87.74,58.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-10,91.89,131.09,0.0,97.9,102.95,87.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-11,65.84,64.41,33.53,67.95,75.87,65.59,33.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-12,83.75,98.32,0.0,89.23,94.43,86.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-13,86.37,53.48,185.6,79.89,69.47,84.41,92.8,0.0,0.0,0.0,92.8,0.0,0.0,0.0
2007-03-14,84.88,147.85,100.39,83.86,69.9,93.03,0.0,0.0,0.0,0.0,100.39,0.0,0.0,0.0
2007-03-15,59.32,97.07,73.23,58.41,52.01,61.08,43.94,0.0,0.0,0.0,0.0,0.0,29.29,0.0
2007-03-16,89.66,101.68,99.24,89.04,99.05,74.37,66.16,33.08,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-17,106.9,106.8,0.0,113.88,90.97,112.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-18,63.01,27.43,81.6,61.79,58.24,74.21,61.2,0.0,0.0,0.0,0.0,0.0,20.4,0.0
2007-03-19,87.63,91.44,0.0,93.36,75.5,78.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-20,97.07,88.94,38.58,100.9,68.51,125.8,38.58,38.58,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-21,58.39,105.7,171.94,50.96,59.86,50.75,103.16,103.16,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-22,57.13,68.13,22.17,59.42,53.25,63.14,22.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-23,71.87,70.71,0.0,76.57,67.57,75.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-24,126.8,94.01,54.38,131.54,58.69,169.83,0.0,0.0,0.0,0.0,54.38,0.0,0.0,0.0
2007-03-25,55.6,66.0,40.42,56.6,62.97,50.63,0.0,40.42,0.0,0.0,0.0,20.21,0.0,20.21
2007-03-26,93.17,137.64,102.35,92.57,94.43,96.61,102.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-27,91.04,161.18,109.43,89.83,109.22,73.87,0.0,0.0,0.0,0.0,109.43,0.0,0.0,0.0
2007-03-28,65.58,95.68,342.4,47.49,70.44,60.9,342.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-29,52.49,73.51,45.02,52.98,50.94,51.76,45.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-30,67.53,102.11,55.95,68.28,67.2,69.13,55.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-03-31,99.66,89.14,58.0,102.39,88.85,125.42,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-01,59.03,87.53,216.96,48.7,61.94,66.27,216.96,0.0,0.0,0.0,0.0,0.0,21.7,0.0
2007-04-02,100.76,133.71,107.08,100.35,95.06,101.07,53.54,0.0,0.0,0.0,107.08,0.0,107.08,0.0
2007-04-03,97.53,94.43,98.31,97.48,65.03,128.22,49.15,0.0,0.0,0.0,0.0,0.0,49.15,0.0
2007-04-04,82.48,67.36,0.0,87.88,106.82,66.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-05,66.26,33.04,28.67,68.72,73.85,62.97,28.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-06,75.1,122.37,134.11,71.24,70.04,83.43,134.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-07,109.42,61.9,193.33,103.93,94.24,112.81,64.44,0.0,0.0,0.0,128.89,0.0,0.0,0.0
2007-04-08,46.1,62.41,40.61,46.46,31.81,59.93,40.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-09,102.41,58.64,0.0,109.11,76.52,119.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-10,113.5,102.33,44.39,118.02,122.09,89.89,44.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-11,92.53,158.57,33.02,96.42,79.32,90.66,33.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-12,56.55,82.01,81.31,54.93,54.49,60.7,81.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-13,82.36,68.87,27.58,85.94,69.13,87.07,27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-14,107.39,90.65,235.93,98.98,125.27,95.15,117.97,0.0,0.0,0.0,117.97,0.0,0.0,0.0
2007-04-15,64.59,87.47,158.36,58.46,59.96,74.4,59.39,0.0,0.0,0.0,98.98,0.0,0.0,0.0
2007-04-16,117.93,191.3,52.41,122.22,116.78,133.11,52.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-17,99.81,97.28,46.03,103.33,91.35,110.6,0.0,0.0,0.0,0.0,46.03,0.0,0.0,0.0
2007-04-18,82.08,83.95,158.91,77.05,71.92,94.08,158.91,0.0,0.0,0.0,39.73,0.0,0.0,0.0
2007-04-19,54.15,56.51,22.63,56.22,48.05,64.46,22.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-20,65.28,77.44,134.36,60.76,65.49,61.1,134.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-21,114.6,151.94,197.73,109.17,130.8,108.58,65.91,0.0,0.0,0.0,131.82,0.0,0.0,0.0
2007-04-22,54.41,26.61,36.94,55.55,50.16,75.13,36.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-23,102.65,112.68,195.51,96.58,90.76,105.13,195.51,0.0,0.0,65.17,0.0,65.17,0.0,0.0
2007-04-24,125.69,135.8,54.38,130.35,119.27,123.18,54.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-25,89.97,111.18,424.39,68.11,59.1,105.94,77.16,77.16,0.0,0.0,0.0,38.58,192.91,0.0
2007-04-26,50.56,151.94,123.58,45.79,45.61,59.38,49.43,0.0,0.0,0.0,74.15,0.0,74.15,0.0
2007-04-27,68.22,153.75,88.93,66.86,77.4,50.36,88.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-28,119.41,140.18,299.36,107.65,99.66,123.3,299.36,56.13,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-29,51.3,54.07,136.47,45.73,52.56,48.3,136.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-04-30,107.04,169.56,315.22,93.43,103.16,112.52,252.18,0.0,0.0,0.0,0.0,0.0,63.04,0.0
2007-05-01,112.21,164.11,89.92,113.67,106.45,129.63,44.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-02,86.88,87.13,0.0,92.56,80.39,79.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-03,51.59,52.85,114.63,47.46,51.88,59.8,91.7,22.93,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-04,63.78,165.43,89.08,62.12,56.34,62.68,29.69,29.69,29.69,0.0,59.39,0.0,59.39,0.0
2007-05-05,92.85,72.67,126.09,90.68,109.75,90.88,63.04,63.04,0.0,0.0,63.04,0.0,0.0,0.0
2007-05-06,52.15,33.28,0.0,55.56,52.57,54.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-07,86.95,102.07,0.0,92.63,83.24,98.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-08,95.44,52.72,274.45,83.74,114.66,81.01,274.45,54.89,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-09,118.65,234.58,305.27,106.45,88.82,136.21,43.61,0.0,0.0,0.0,261.66,0.0,87.22,0.0
2007-05-10,74.0,107.67,229.28,63.85,78.05,72.58,101.9,25.48,25.48,0.0,101.9,0.0,0.0,0.0
2007-05-11,82.24,139.28,32.95,85.47,72.28,96.14,32.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-12,137.43,154.88,335.91,124.45,121.63,126.82,335.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-13,60.66,108.29,49.01,61.42,48.64,66.45,49.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-14,115.04,101.68,66.16,118.23,99.05,138.52,0.0,0.0,0.0,0.0,66.16,0.0,0.0,0.0
2007-05-15,132.83,146.18,202.92,128.25,88.31,161.93,202.92,50.73,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-16,103.58,142.72,78.2,105.24,73.51,126.15,39.1,0.0,0.0,0.0,39.1,0.0,0.0,0.0
2007-05-17,56.2,129.64,128.53,51.47,48.67,60.38,32.13,0.0,0.0,0.0,96.4,0.0,0.0,0.0
2007-05-18,83.36,182.85,237.95,73.25,70.42,100.05,118.98,29.74,0.0,0.0,29.74,0.0,0.0,0.0
2007-05-19,101.53,75.0,111.54,100.88,64.08,124.42,0.0,111.54,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-20,58.7,115.27,78.26,57.42,63.58,68.05,78.26,52.17,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-21,108.64,134.25,69.88,111.17,65.69,155.9,69.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-22,94.92,115.55,171.85,89.89,82.27,106.17,171.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-23,113.87,79.21,0.0,121.31,97.62,138.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-24,183.65,195.59,92.55,189.61,190.12,149.3,92.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-25,79.58,135.88,35.37,82.47,83.73,97.11,35.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-26,162.17,129.06,335.91,150.81,182.44,179.86,268.73,0.0,0.0,0.0,201.55,0.0,0.0,0.0
2007-05-27,65.86,137.44,127.75,61.81,64.05,81.56,127.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-28,109.52,71.43,74.36,111.82,72.49,153.13,74.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-05-29,151.76,103.65,472.1,130.81,131.49,162.03,67.44,0.0,0.0,0.0,202.33,0.0,67.44,0.0
2007-05-30,137.84,159.6,415.39,119.7,102.84,160.0,46.15,46.15,0.0,0.0,323.08,0.0,323.08,0.0
2007-05-31,69.42,113.84,0.0,73.96,62.83,81.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-01,84.62,151.67,31.58,88.09,85.76,68.28,31.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-02,118.27,160.19,55.59,122.37,87.1,145.01,0.0,0.0,0.0,0.0,55.59,0.0,0.0,0.0
2007-06-03,73.28,79.59,268.07,60.55,69.57,78.62,121.85,0.0,97.48,0.0,24.37,97.48,24.37,0.0
2007-06-04,168.12,199.14,296.17,159.75,110.85,203.31,148.09,74.04,222.13,0.0,0.0,0.0,0.0,0.0
2007-06-05,132.49,189.81,219.56,126.8,122.31,141.3,219.56,54.89,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-06,102.39,129.74,251.6,92.64,95.44,109.08,251.6,39.73,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-07,53.27,113.7,0.0,56.75,55.22,47.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-08,75.72,134.38,174.88,69.24,85.24,76.03,145.73,58.29,0.0,0.0,0.0,0.0,58.29,0.0
2007-06-09,108.07,130.36,290.81,96.12,92.81,113.12,145.41,0.0,0.0,0.0,96.94,0.0,0.0,0.0
2007-06-10,57.74,52.0,77.33,56.46,65.97,66.36,38.67,38.67,38.67,0.0,0.0,0.0,0.0,0.0
2007-06-11,111.16,88.84,0.0,118.42,110.7,97.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-12,117.7,176.86,0.0,125.4,76.93,131.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-13,77.0,204.66,177.55,70.42,72.94,84.1,106.53,0.0,0.0,0.0,71.02,0.0,0.0,0.0
2007-06-14,63.32,95.92,99.86,60.93,54.76,73.69,99.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-15,80.5,43.74,65.05,81.51,58.88,94.88,32.52,0.0,0.0,0.0,32.52,0.0,0.0,0.0
2007-06-16,120.05,138.46,51.48,124.53,80.65,160.79,51.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-17,64.67,96.13,113.73,61.47,66.52,83.53,113.73,0.0,0.0,0.0,0.0,0.0,22.75,0.0
2007-06-18,120.3,139.77,485.02,96.45,145.65,139.42,303.14,121.26,0.0,60.63,0.0,0.0,121.26,0.0
2007-06-19,99.41,183.39,173.57,94.57,66.47,125.1,43.39,0.0,0.0,0.0,130.18,0.0,0.0,0.0
2007-06-20,78.93,202.8,36.4,81.71,59.57,99.95,36.4,0.0,0.0,0.0,0.0,0.0,36.4,0.0
2007-06-21,68.27,73.41,50.95,69.4,57.65,70.83,50.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-22,72.03,85.37,34.18,74.5,55.94,83.3,34.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-23,103.55,202.59,105.46,103.42,102.8,104.97,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-24,55.98,86.31,204.23,46.29,55.46,63.79,183.8,0.0,0.0,0.0,40.85,20.42,0.0,0.0
2007-06-25,131.2,109.8,63.5,135.63,101.7,185.27,63.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-26,86.26,62.92,218.35,77.63,59.87,111.01,177.41,0.0,0.0,0.0,40.94,0.0,40.94,0.0
2007-06-27,71.35,75.29,0.0,76.01,72.31,61.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-28,52.23,99.92,0.0,55.65,44.45,60.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-29,64.55,147.31,147.46,59.13,37.99,81.99,147.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-06-30,117.48,152.94,227.45,110.29,87.11,144.42,56.86,113.73,113.73,113.73,56.86,0.0,0.0,0.0
2007-07-01,59.4,104.32,47.22,60.2,47.68,68.88,23.61,23.61,0.0,0.0,0.0,0.0,23.61,0.0
2007-07-02,118.65,119.81,0.0,126.4,119.42,126.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-03,142.84,109.96,190.79,139.71,105.62,151.27,190.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-04,94.41,91.72,106.1,93.65,66.49,112.89,106.1,0.0,0.0,53.05,0.0,0.0,0.0,0.0
2007-07-05,79.55,70.85,100.58,78.18,80.54,82.85,100.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-06,78.06,51.31,38.16,80.67,58.45,92.99,0.0,0.0,0.0,0.0,38.16,0.0,0.0,0.0
2007-07-07,95.29,39.48,137.01,92.56,45.32,131.67,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-08,76.04,92.0,159.63,70.57,55.58,86.88,114.02,0.0,0.0,0.0,45.61,0.0,0.0,0.0
2007-07-09,159.09,189.93,241.67,153.7,136.54,169.66,175.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-10,117.81,219.71,285.92,106.82,120.88,103.74,122.54,0.0,40.85,0.0,0.0,163.38,0.0,0.0
2007-07-11,118.91,104.93,156.06,116.48,105.95,120.51,78.03,78.03,0.0,0.0,0.0,39.01,0.0,0.0
2007-07-12,85.82,67.16,0.0,91.43,74.91,93.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-13,100.69,219.92,143.09,97.92,101.63,112.96,143.09,0.0,0.0,0.0,0.0,85.86,0.0,0.0
2007-07-14,123.95,149.52,129.71,123.58,114.19,124.02,74.12,0.0,55.59,0.0,0.0,0.0,0.0,0.0
2007-07-15,70.62,125.46,69.97,70.66,55.22,80.06,46.65,23.32,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-16,123.41,122.0,0.0,131.48,103.92,143.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-17,103.13,128.57,223.08,95.29,116.5,96.47,223.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-18,106.87,195.63,147.58,104.21,115.61,98.78,147.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-19,75.8,82.54,0.0,80.76,76.66,72.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007-07-20,84.5,102.21,93.89,83.89,81.72,84.86,93.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0
